ID,Name,Address,City,State,Zipcode,Phone,Latitude,Longitude,Type,URL
24129,Steak n Shake,500 East Emory Road,Powell,TN,37849,8659477066,36.0501,-83.9959,traditional,https://orderonline.steaknshake.com/o/restaurant/19583
24131,Steak n Shake,7791 Peach St.,Erie,PA,16509,8147464568,42.0514,-80.0827,traditional,https://orderonline.steaknshake.com/o/restaurant/19585
24133,Steak n Shake,746 Maple Valley Drive,Farmington,MO,63640,5737600100,37.7934,-90.4368,traditional,https://orderonline.steaknshake.com/o/restaurant/19554
24135,Steak n Shake,3061 Route K,Cape Girardeau,MO,63701,5733340223,37.3018,-89.5742,traditional,https://orderonline.steaknshake.com/o/restaurant/19552
24137,Steak n Shake,7715 N. University,Peoria,IL,61614,3096925577,40.7811,-89.6214,traditional,https://orderonline.steaknshake.com/o/restaurant/18001
24139,Steak n Shake,825 Barrett Parkway,Kennesaw,GA,30144,7704991059,34.0046,-84.5751,traditional,https://orderonline.steaknshake.com/o/restaurant/18348
24141,Steak n Shake,8511 Concord Mills Blvd.,Concord,NC,28027,7048377575,35.3707,-80.7175,traditional,https://orderonline.steaknshake.com/o/restaurant/18359
24143,Steak n Shake,1870 Memorial Lane,Wood River,IL,62095,6182590708,38.8678,-90.0661,traditional,https://orderonline.steaknshake.com/o/restaurant/18366
24145,Steak n Shake,6728 Colonnade Avenue,Viera,FL,32940,3216379445,28.2435,-80.729,traditional,https://orderonline.steaknshake.com/o/restaurant/18373
24147,Steak n Shake,"5901 University Drive, Suite I",Huntsville,AL,35806,2564176751,34.7402,-86.6655,traditional,https://orderonline.steaknshake.com/o/restaurant/18386
24149,Steak n Shake,3294 Steelyard Drive,Cleveland,OH,44109,2165392297,41.4644,-81.6883,traditional,https://orderonline.steaknshake.com/o/restaurant/18389
24151,Steak n Shake,10721 Fischer Park Drive,Louisville,KY,40241,5023263625,38.297,-85.553,traditional,https://orderonline.steaknshake.com/o/restaurant/18405
24153,Steak n Shake,4640 Chippewa,St. Louis,MO,63116,3144806566,38.5911,-90.2715,traditional,https://orderonline.steaknshake.com/o/restaurant/18019
24155,Steak n Shake,6019 Illinois Road,Ft. Wayne,IN,46804,2604321958,41.0739,-85.219,traditional,https://orderonline.steaknshake.com/o/restaurant/18096
24157,Steak n Shake,3170 Towne Boulevard,Middletown,OH,45044,5134220206,39.4925,-84.3299,traditional,https://orderonline.steaknshake.com/o/restaurant/18111
24159,Steak n Shake,768 S.r. 44,Wildwood,FL,34785,3523302101,28.8737,-82.0906,traditional,https://orderonline.steaknshake.com/o/restaurant/18139
24161,Steak n Shake,6070 Gurnee Mills Circle E.,Gurnee,IL,60031,8478550520,42.3867,-87.9525,traditional,https://orderonline.steaknshake.com/o/restaurant/18187
24163,Steak n Shake,1501 E. 86th Street,Indianapolis,IN,46240,3176442073,39.9123,-86.1342,traditional,https://orderonline.steaknshake.com/o/restaurant/18011
24165,Steak n Shake,11035 Bellefontaine,St. Louis,MO,63138,3148699151,38.7715,-90.2211,traditional,https://orderonline.steaknshake.com/o/restaurant/18016
24167,Steak n Shake,80 Homer Adams Parkway,Alton,IL,62002,6182080571,38.9241,-90.1815,traditional,https://orderonline.steaknshake.com/o/restaurant/18017
24169,Steak n Shake,13426 Olive Boulevard,Chesterfield,MO,63017,3144347512,38.6799,-90.4982,traditional,https://orderonline.steaknshake.com/o/restaurant/18041
24171,Steak n Shake,295 E. Altamonte Drive,Altamonte Springs,FL,32701,4078301500,28.6628,-81.3825,traditional,https://orderonline.steaknshake.com/o/restaurant/18045
24173,Steak n Shake,408 S. Gilbert Street,Danville,IL,61832,2174431092,40.1128,-87.6356,traditional,https://orderonline.steaknshake.com/o/restaurant/18054
24175,Steak n Shake,130 N. 44th Street,Mt. Vernon,IL,62864,6182449466,38.3144,-88.9485,traditional,https://orderonline.steaknshake.com/o/restaurant/18063
24177,Steak n Shake,76 S. Highway Drive,Valley Park,MO,63088,6368611171,38.5385,-90.4929,traditional,https://orderonline.steaknshake.com/o/restaurant/18066
24179,Steak n Shake,2010 N. Prospect Ave.,Champaign,IL,61822,2173981606,40.141,-88.2579,traditional,https://orderonline.steaknshake.com/o/restaurant/18071
24181,Steak n Shake,101 West Maryland,Indianapolis,IN,46225,3176348703,39.7652,-86.1605,traditional,https://orderonline.steaknshake.com/o/restaurant/19095
24183,Steak n Shake,4500 S. Hwy. 17-92,Casselberry,FL,32707,4072605225,28.6703,-81.3389,traditional,https://orderonline.steaknshake.com/o/restaurant/18148
24185,Steak n Shake,2700 S. Semoran Blvd,Orlando,FL,32822,4073803733,28.5136,-81.3107,traditional,https://orderonline.steaknshake.com/o/restaurant/18151
24187,Steak n Shake,6380 Wilmington Pike,Dayton,OH,45459,9378489846,39.6355,-84.11,traditional,https://orderonline.steaknshake.com/o/restaurant/18159
24189,Steak n Shake,9560 Regency Sq. Blvd. N.,Jacksonville,FL,32225,9047255175,30.3293,-81.5499,traditional,https://orderonline.steaknshake.com/o/restaurant/18171
24191,Steak n Shake,4550 28th St. S.e.,Kentwood,MI,49512,6169577770,42.9118,-85.5559,traditional,https://orderonline.steaknshake.com/o/restaurant/18182
24193,Steak n Shake,720 W. 81st St.,Merrillville,IN,46410,2197368901,41.4716,-87.3459,traditional,https://orderonline.steaknshake.com/o/restaurant/18196
24195,Steak n Shake,515 Ley Drive,Auburn,IN,46706,2609251184,41.3629,-85.0824,traditional,https://orderonline.steaknshake.com/o/restaurant/18201
24197,Steak n Shake,10421 Touhy Ave.,Rosemont,IL,60018,8472993944,42.0083,-87.8883,traditional,https://orderonline.steaknshake.com/o/restaurant/18211
24199,Steak n Shake,2091 Old Fort Parkway,Murfreesboro,TN,37129,6159073445,35.8469,-86.4318,traditional,https://orderonline.steaknshake.com/o/restaurant/18220
24201,Steak n Shake,4620 Milan Rd.,Sandusky,OH,44870,4196259214,41.4125,-82.6679,traditional,https://orderonline.steaknshake.com/o/restaurant/18225
24203,Steak n Shake,1684 Home Avenue,Akron,OH,44310,3306337692,41.1169,-81.4855,traditional,https://orderonline.steaknshake.com/o/restaurant/18228
24205,Steak n Shake,1880 Polaris Pkwy,Columbus,OH,43240,6148464141,40.1433,-82.9682,traditional,https://orderonline.steaknshake.com/o/restaurant/18231
24207,Steak n Shake,6880 Ridge Road,Parma,OH,44129,4408879201,41.3773,-81.7348,traditional,https://orderonline.steaknshake.com/o/restaurant/18240
24209,Steak n Shake,4120 N. State Road 7,Coral Springs,FL,33073,9547527180,26.2805,-80.2026,traditional,https://orderonline.steaknshake.com/o/restaurant/18264
24211,Steak n Shake,17509 N. Palms Village Place,Tampa,FL,33647,8139788819,28.1277,-82.3669,traditional,https://orderonline.steaknshake.com/o/restaurant/18267
24213,Steak n Shake,8701 S.w. 157th Ave.,Miami,FL,33193,3057522060,25.6859,-80.446,traditional,https://orderonline.steaknshake.com/o/restaurant/18274
24215,Steak n Shake,2205 E Grapevine Mills Circle,Grapevine,TX,76051,9727242260,32.9608,-97.0429,traditional,https://orderonline.steaknshake.com/o/restaurant/18282
24217,Steak n Shake,11665 Commercial Dr.,Fishers,IN,46038,3175851650,39.958,-86.0107,traditional,https://orderonline.steaknshake.com/o/restaurant/18287
24219,Steak n Shake,2121 Willow Road,Glenview,IL,60025,8477298911,42.1051,-87.8133,traditional,https://orderonline.steaknshake.com/o/restaurant/18297
24221,Steak n Shake,2313 N Central Expressway,Plano,TX,75075,9725091112,33.0318,-96.7086,traditional,https://orderonline.steaknshake.com/o/restaurant/18301
24223,Steak n Shake,5534 St. Louis Mills Blvd,Hazelwood,MO,63042,3142919450,38.7839,-90.4143,traditional,https://orderonline.steaknshake.com/o/restaurant/18311
24225,Steak n Shake,597 E Aurora Rd,Macedonia,OH,44056,3302226301,41.3139,-81.5174,traditional,https://orderonline.steaknshake.com/o/restaurant/18317
24227,Steak n Shake,5180 NE 24th St.,Ocala,FL,34470,3524380057,29.2115,-82.0635,traditional,https://orderonline.steaknshake.com/o/restaurant/18254
24229,Steak n Shake,914 Zane Street,Zanesville,OH,43701,7405889015,39.9477,-81.9988,traditional,https://orderonline.steaknshake.com/o/restaurant/18257
24231,Steak n Shake,3350 N. Morrison Rd.,Muncie,IN,47304,7652884366,40.2194,-85.4412,traditional,https://orderonline.steaknshake.com/o/restaurant/18056
24233,Steak n Shake,1400 Broadway Ave. E.,Mattoon,IL,61938,2172351318,39.4859,-88.3266,traditional,https://orderonline.steaknshake.com/o/restaurant/18078
24235,Steak n Shake,1402 W. Brandon Blvd.,Brandon,FL,33511,8136546900,27.9383,-82.3046,traditional,https://orderonline.steaknshake.com/o/restaurant/18048
24237,Steak n Shake,818 S. Orlando Ave.,Winter Park,FL,32789,4076454452,28.5907,-81.3647,traditional,https://orderonline.steaknshake.com/o/restaurant/18031
24239,Steak n Shake,2839 N. Druid Hills Road,Atlanta,GA,30329,4045495346,33.8173,-84.3122,traditional,https://orderonline.steaknshake.com/o/restaurant/18394
24241,Steak n Shake,8157 E. 96th Street,Indianapolis,IN,46256,3178425963,39.9263,-86.0237,traditional,https://orderonline.steaknshake.com/o/restaurant/18126
24243,Steak n Shake,4429 Old Union Road,Tifton,GA,31794,2293876000,31.4291,-83.5163,traditional,https://orderonline.steaknshake.com/o/restaurant/18204
24245,Steak n Shake,4000 Medina Road,Akron,OH,44333,3306709593,41.1359,-81.6435,traditional,https://orderonline.steaknshake.com/o/restaurant/18234
24247,Steak n Shake,2141 S. Reynolds Rd.,Toledo,OH,43614,4193816805,41.6007,-83.6646,traditional,https://orderonline.steaknshake.com/o/restaurant/18244
24249,Steak n Shake,3125 Government Blvd.,Mobile,AL,36606,2514762668,30.6534,-88.118,traditional,https://orderonline.steaknshake.com/o/restaurant/19598
24251,Steak n Shake,4105 E. 96th Street,Indianapolis,IN,46240,3178441355,39.9269,-86.0973,traditional,https://orderonline.steaknshake.com/o/restaurant/18325
24253,Steak n Shake,2019 W. 75th Street,Darien,IL,60561,6305150849,41.7515,-87.995,traditional,https://orderonline.steaknshake.com/o/restaurant/18336
24255,Steak n Shake,1134 W. Pearce Boulevard,Wentzville,MO,63385,6366395253,38.8121,-90.8739,traditional,https://orderonline.steaknshake.com/o/restaurant/18263
24257,Steak n Shake,3819 Broadway,Quincy,IL,62305,2172281082,39.9352,-91.3279,traditional,https://orderonline.steaknshake.com/o/restaurant/19566
24259,Steak n Shake,410 Clairton Blvd,Pleasant Hills,PA,15236,4126558323,40.3366,-79.9488,traditional,https://orderonline.steaknshake.com/o/restaurant/18302
24261,Steak n Shake,2088 N Morton Street,Franklin,IN,46131,3177365219,39.5012,-86.0686,traditional,https://orderonline.steaknshake.com/o/restaurant/18315
24263,Steak n Shake,17325 Loraine Ave.,Cleveland,OH,44111,2166881086,41.4505,-81.8178,traditional,https://orderonline.steaknshake.com/o/restaurant/18281
24265,Steak n Shake,2005 Pittsburgh Mills Blvd.,Tarentum,PA,15084,7242749794,40.5701,-79.8012,traditional,https://orderonline.steaknshake.com/o/restaurant/18338
24267,Steak n Shake,4835 Jimmy Lee Smith Parkway,Hiram,GA,30141,7704393557,33.9024,-84.7792,traditional,https://orderonline.steaknshake.com/o/restaurant/18378
24269,Steak n Shake,578 E. Interstate 30,Rockwall,TX,75087,9727225818,32.8979,-96.4707,traditional,https://orderonline.steaknshake.com/o/restaurant/18331
24271,Steak n Shake,1182 Battlefield Parkway,Ft. Oglethorpe,GA,30742,7068581919,34.9476,-85.2347,traditional,https://orderonline.steaknshake.com/o/restaurant/19565
24273,Steak n Shake,499 Congaree Road,Greenville,SC,29607,8642846256,34.8492,-82.3279,traditional,https://orderonline.steaknshake.com/o/restaurant/19571
24275,Steak n Shake,304 South East M-291,Lee&#39;s Summit,MO,64063,8163479010,38.9166,-94.3631,traditional,https://orderonline.steaknshake.com/o/restaurant/19591
24277,Steak n Shake,120 Lauren Lane,Woodstock,GA,30189,6786260424,34.0874,-84.5467,traditional,https://orderonline.steaknshake.com/o/restaurant/18362
24279,Steak n Shake,2717 S. Hurstbourne Pkwy.,Louisville,KY,40220,5024913397,38.2035,-85.6028,traditional,https://orderonline.steaknshake.com/o/restaurant/18398
24281,Steak n Shake,2901 W. Woodlawn Drive,Lincoln,IL,62656,2177324325,40.1585,-89.4158,traditional,https://orderonline.steaknshake.com/o/restaurant/18290
24283,Steak n Shake,20091 Lagrange Road,Frankfort,IL,60423,8158069564,41.5244,-87.8499,traditional,https://orderonline.steaknshake.com/o/restaurant/18375
24285,Steak n Shake,895 Woodstock Road,Roswell,GA,30075,6785343640,34.0608,-84.3887,traditional,https://orderonline.steaknshake.com/o/restaurant/18391
24287,Steak n Shake,3232 Bardstown Road,Louisville,KY,40205,5024562670,38.2129,-85.6727,traditional,https://orderonline.steaknshake.com/o/restaurant/18396
24289,Steak n Shake,2624 S. Western Ave.,Marion,IN,46953,7656646101,40.5372,-85.6738,traditional,https://orderonline.steaknshake.com/o/restaurant/18154
24291,Steak n Shake,5995 Sawmill Rd.,Dublin,OH,43017,6148890203,40.0877,-83.0927,traditional,https://orderonline.steaknshake.com/o/restaurant/18227
24293,Steak n Shake,3316 Center Road,Brunswick,OH,44212,3305580308,41.2379,-81.806,traditional,https://orderonline.steaknshake.com/o/restaurant/18329
24295,Steak n Shake,7230 Woodland Drive,Indianapolis,IN,46278,3172995043,39.8835,-86.266,traditional,https://orderonline.steaknshake.com/o/restaurant/18005
24297,Steak n Shake,1445 North 21st Street,Newark,OH,43055,7403641504,40.0881,-82.4272,traditional,https://orderonline.steaknshake.com/o/restaurant/18316
24299,Steak n Shake,518 Essex Drive,Kokomo,IN,46901,7658688206,40.483,-86.1074,traditional,https://orderonline.steaknshake.com/o/restaurant/18110
24301,Steak n Shake,450 Mt. Zion Rd,Florence,KY,41042,8597950040,38.9568,-84.6311,traditional,https://orderonline.steaknshake.com/o/restaurant/18243
24303,Steak n Shake,16051 Manchester,Ellisville,MO,63011,6363910550,38.5917,-90.5939,traditional,https://orderonline.steaknshake.com/o/restaurant/18106
24305,Steak n Shake,325 S. Veteran&#39;s Parkway,Normal,IL,61761,3094542899,40.503,-88.955,traditional,https://orderonline.steaknshake.com/o/restaurant/18053
24307,Steak n Shake,8271 South Quebec Street,Centennial,CO,80112,3032212338,39.5672,-104.906,traditional,https://orderonline.steaknshake.com/o/restaurant/18972
24309,Steak n Shake,1580 Wabash,Springfield,IL,62704,2177870392,39.7639,-89.6801,traditional,https://orderonline.steaknshake.com/o/restaurant/19545
24311,Steak n Shake,2465 North Dirksen,Springfield,IL,62702,2174925925,39.8324,-89.6048,traditional,https://orderonline.steaknshake.com/o/restaurant/19549
24313,Steak n Shake,201 South Larkin Ave.,Joliet,IL,60436,8157259401,41.5195,-88.1245,traditional,https://orderonline.steaknshake.com/o/restaurant/18074
24315,Steak n Shake,16110 Harlem Ave.,Tinley Park,IL,60477,7088029372,41.5987,-87.7945,traditional,https://orderonline.steaknshake.com/o/restaurant/18085
24317,Steak n Shake,5901 National Road East,Richmond,IN,47374,7659669082,39.8324,-84.821,traditional,https://orderonline.steaknshake.com/o/restaurant/18101
24319,Steak n Shake,5990 Beckley Road,Battle Creek,MI,49015,2699798866,42.2603,-85.1798,traditional,https://orderonline.steaknshake.com/o/restaurant/18107
24321,Steak n Shake,3370 Buford Drive,Buford,GA,30519,6788044331,34.074,-83.9845,traditional,https://orderonline.steaknshake.com/o/restaurant/18372
24323,Steak n Shake,12607 Dorsett Road,Maryland Heights,MO,63043,3148780524,38.7145,-90.4551,traditional,https://orderonline.steaknshake.com/o/restaurant/18018
24325,Steak n Shake,5917 E. Hillsborough Ave.,Tampa,FL,33610,8136216100,27.996,-82.3883,traditional,https://orderonline.steaknshake.com/o/restaurant/18040
24327,Steak n Shake,1100 Evans Way Court,Columbus,OH,43228,6148518750,39.9745,-83.1511,traditional,https://orderonline.steaknshake.com/o/restaurant/18186
24329,Steak n Shake,2806 Commerce Drive,Coralville,IA,52241,3198006117,41.6952,-91.6126,traditional,https://orderonline.steaknshake.com/o/restaurant/18212
24331,Steak n Shake,5488 Cleveland Ave.,Columbus,OH,43231,6148904982,40.0817,-82.9504,traditional,https://orderonline.steaknshake.com/o/restaurant/18222
24333,Steak n Shake,5395 Monroe St.,Toledo,OH,43623,4198421750,41.7043,-83.6607,traditional,https://orderonline.steaknshake.com/o/restaurant/18235
24335,Steak n Shake,2081 Marion Mt. Gilead Rd.,Marion,OH,43302,7407251112,40.5801,-83.0743,traditional,https://orderonline.steaknshake.com/o/restaurant/18251
24337,Steak n Shake,6575 Roswell Road,Atlanta,GA,30328,4042524267,33.9329,-84.3794,traditional,https://orderonline.steaknshake.com/o/restaurant/18345
24339,Steak n Shake,930 Buford Hwy,Cumming,GA,30041,7708873002,34.1801,-84.1418,traditional,https://orderonline.steaknshake.com/o/restaurant/18353
24341,Steak n Shake,"1926 Sardis Road, North",Charlotte,NC,28270,7048414911,35.141,-80.7331,traditional,https://orderonline.steaknshake.com/o/restaurant/18361
24343,Steak n Shake,7181 Southeast 29th Street,Midwest City,OK,73110,4056107877,35.4354,-97.4003,traditional,https://orderonline.steaknshake.com/o/restaurant/19576
24345,Steak n Shake,1651 New Haven Ave.,West Melbourne,FL,32904,3219533080,28.0784,-80.6482,traditional,https://orderonline.steaknshake.com/o/restaurant/18140
24347,Steak n Shake,6030 Southwest 3rd Street,Oklahoma City,OK,73128,4054956330,35.4616,-97.6303,traditional,https://orderonline.steaknshake.com/o/restaurant/19577
24349,Steak n Shake,23 Executive Drive,New Castle,IN,47362,7655214514,39.8845,-85.3837,traditional,https://orderonline.steaknshake.com/o/restaurant/18363
24351,Steak n Shake,614 W Raab Rd.,Normal,IL,61761,3094513721,40.5323,-88.9982,traditional,https://orderonline.steaknshake.com/o/restaurant/17992
24353,Steak n Shake,210 Cassidy Boulevard,Pikeville,KY,41501,6065093663,37.5047,-82.5362,traditional,https://orderonline.steaknshake.com/o/restaurant/19597
24355,Steak n Shake,"920 South Main, Rt 51",Forsyth,IL,62535,2178760107,39.9255,-88.9544,traditional,https://orderonline.steaknshake.com/o/restaurant/17994
24357,Steak n Shake,835 Robert Raymond Drive,Lake St. Louis,MO,63367,6366251820,38.7731,-90.7831,traditional,https://orderonline.steaknshake.com/o/restaurant/18368
24359,Steak n Shake,1450 E. Fowler Ave.,Tampa,FL,33612,8139719700,28.0547,-82.4433,traditional,https://orderonline.steaknshake.com/o/restaurant/18036
24361,Steak n Shake,2004 North Bishop,Rolla,MO,65401,5733415550,37.9625,-91.7652,traditional,https://orderonline.steaknshake.com/o/restaurant/19553
24363,Steak n Shake,Counter Service,New York City,NY,10019,2122476584,40.7637,-73.9828,traditional,https://orderonline.steaknshake.com/o/restaurant/25571
24365,Steak n Shake,2840 Millbrook Road,Raleigh,NC,27604,9198726669,35.8491,-78.5838,traditional,https://orderonline.steaknshake.com/o/restaurant/19630
24367,Steak n Shake,1709 S. Neil Street,Champaign,IL,61820,2173525001,40.0951,-88.2453,traditional,https://orderonline.steaknshake.com/o/restaurant/17996
24369,Steak n Shake,7930 E. Washington,Indianapolis,IN,46219,3173591102,39.7733,-86.0266,traditional,https://orderonline.steaknshake.com/o/restaurant/18007
24371,Steak n Shake,5303 Coldwater Road,Ft. Wayne,IN,46825,2604845094,41.1276,-85.1364,traditional,https://orderonline.steaknshake.com/o/restaurant/18064
24373,Steak n Shake,2775 Herman Darlage Drive,Columbus,IN,47201,8123785838,39.2273,-85.8973,traditional,https://orderonline.steaknshake.com/o/restaurant/18065
24375,Steak n Shake,10459 Page Avenue,St. Louis,MO,63132,3144294436,38.6917,-90.3917,traditional,https://orderonline.steaknshake.com/o/restaurant/18015
24379,Steak n Shake,9777 Las Vegas Blvd South,Las Vegas,NV,89183,7027967111,36.0115,-115.175,traditional,
24381,Steak n Shake,3247 Battlefield Road,Springfield,MO,65804,4178897887,37.1582,-93.2295,traditional,https://orderonline.steaknshake.com/o/restaurant/19540
24383,Steak n Shake,4511 S. Laburnum Avenue,Henrico,VA,23231,8042362031,37.5259,-77.3546,traditional,https://orderonline.steaknshake.com/o/restaurant/19613
24385,Steak n Shake,1253 Hampton Avenue,St. Louis,MO,63139,3146467200,38.6268,-90.2876,traditional,https://orderonline.steaknshake.com/o/restaurant/18021
24387,Steak n Shake,133 S. State Road 7,Royal Palm Beach,FL,33414,5613336474,26.6713,-80.2021,traditional,https://orderonline.steaknshake.com/o/restaurant/18313
24389,Steak n Shake,1460 Jungerman Rd.,St. Peters,MO,63376,6364413351,38.7496,-90.5879,traditional,https://orderonline.steaknshake.com/o/restaurant/18122
24391,Steak n Shake,2820 E. Colonial Drive,Orlando,FL,32803,4078960827,28.5528,-81.3472,traditional,https://orderonline.steaknshake.com/o/restaurant/18032
24393,Steak n Shake,6243 W. Washington Street,Indianapolis,IN,46241,3174811948,39.7463,-86.2693,traditional,https://orderonline.steaknshake.com/o/restaurant/18089
24395,Steak n Shake,1251 Strongbow Center Dr.,Valparaiso,IN,46383,2194654014,41.4583,-87.0335,traditional,https://orderonline.steaknshake.com/o/restaurant/18179
24397,Steak n Shake,10835 Kings Road,Myrtle Beach,SC,29572,8434975700,33.7845,-78.7709,traditional,https://orderonline.steaknshake.com/o/restaurant/19634
24791,Steak n Shake,3502 River Point Parkway,Sheridan,CO,80110,3037815697,39.6529,-105.013,traditional,https://orderonline.steaknshake.com/o/restaurant/18973
24793,Steak n Shake,244 Henry Boulevard,Statesboro,GA,30458,9122123500,32.4282,-81.7581,traditional,https://orderonline.steaknshake.com/o/restaurant/19626
24833,Steak n Shake,3030 Business Center Dr.,Pearland,TX,77584,7133401064,29.5531,-95.3899,traditional,https://orderonline.steaknshake.com/o/restaurant/19619
25394,Steak n Shake,1702 Oak Street,Canton,MO,63435,5732880366,40.1232,-91.5357,signature,
25733,Steak n Shake,20971 Gulf Freeway,Webster,TX,77598,2813321016,29.5238,-95.1259,traditional,https://orderonline.steaknshake.com/o/restaurant/19620
25736,Steak n Shake,390 South Colonial Drive,Alabaster,AL,35007,2056205233,33.2236,-86.8015,traditional,https://orderonline.steaknshake.com/o/restaurant/19623
26894,Steak n Shake,700 Paramus Park,Paramus,NJ,07652,2012624969,40.9574,-74.0691,signature,
26910,Steak n Shake,1905 West Foxwood Drive,Raymore,MO,64083,8163223167,38.8126,-94.4899,traditional,https://orderonline.steaknshake.com/o/restaurant/19594
27474,Steak n Shake,2033 West Broad Street,Athens,GA,30606,7063536969,33.9507,-83.4036,traditional,https://orderonline.steaknshake.com/o/restaurant/19617
27805,Steak n Shake,116 Grand Central Mall,Vienna,WV,26104,3044247050,39.327,-81.5564,traditional,https://orderonline.steaknshake.com/o/restaurant/19621
27807,Steak n Shake,1460 Highway 27 South,Carrollton,GA,30117,6786640837,33.5513,-85.0732,traditional,https://orderonline.steaknshake.com/o/restaurant/19631
28005,Steak n Shake,4329 Belair Frontage Road,Augusta,GA,30909,7064326835,33.4816,-82.1299,traditional,https://orderonline.steaknshake.com/o/restaurant/19628
28091,Steak n Shake,610 East Main Street,Cartersville,GA,30121,7703828182,34.1678,-84.786,traditional,https://orderonline.steaknshake.com/o/restaurant/19638
28914,Steak n Shake,1520 East Walnut,Watseka,IL,60970,8154320495,40.7755,-87.705,traditional,https://orderonline.steaknshake.com/o/restaurant/19629
28931,Steak n Shake,1100 Jet Port Road,Myrtle Beach,SC,29577,8434488459,33.6818,-78.9285,traditional,
28934,Steak n Shake,100 Terminal Drive,Fort Lauderdale,FL,33315,9543591500,26.0718,-80.139,traditional,
28960,Steak n Shake,11 Bett Stroud Road,Weaverville,NC,28787,8286450126,35.7027,-82.5758,traditional,https://orderonline.steaknshake.com/o/restaurant/19643
28963,Steak n Shake,1560 Briargate Boulevard,Colorado Springs,CO,80920,7194343002,38.9458,-104.799,traditional,https://orderonline.steaknshake.com/o/restaurant/19633
28966,Steak n Shake,1309 Hershberger Road NW,Roanoke,VA,24012,5404008825,37.3162,-79.957,traditional,https://orderonline.steaknshake.com/o/restaurant/19614
28968,Steak n Shake,Counter Service,San Antonio,TX,78253,2106889692,29.4906,-98.7073,traditional,https://orderonline.steaknshake.com/o/restaurant/25748
28996,Steak n Shake,3525 Thurman Tanner Pkwy,Oakwood,GA,30566,7705362033,34.2262,-83.878,traditional,https://orderonline.steaknshake.com/o/restaurant/19640
28998,Steak n Shake,1102 S George Nigh Expy,Mcalester,OK,74501,9184237404,34.9334,-95.7697,traditional,https://orderonline.steaknshake.com/o/restaurant/19632
29004,Steak n Shake,"South Midway Travel Plaza, Penn Turnpike Eastbound Milepost 147.3",Bedford,PA,15522,8144585054,40.03,-78.493,traditional,
29006,Steak n Shake,"Highspire Travel Plaza, Penn Turnpike Eastbound Milepost 249.7",Middletown,PA,17057,7179481639,40.21,-76.743,traditional,
29602,Steak n Shake,4821 Tanger Outlet Boulevard,North Charleston,SC,29418,8437448956,32.8756,-80.0173,traditional,https://orderonline.steaknshake.com/o/restaurant/19635
30353,Steak n Shake,2096 Interstate Drive,Opelika,AL,36801,3347429404,32.6164,-85.4061,traditional,https://orderonline.steaknshake.com/o/restaurant/19645
30355,Steak n Shake,Counter Service,Tempe,AZ,85821,4805574018,33.4236,-111.94,traditional,https://orderonline.steaknshake.com/o/restaurant/25659
30356,Steak n Shake,San Antonio Airport,San Antonio,TX,78216,2108328037,29.5271,-98.4721,traditional,
30357,Steak n Shake,1140 North Hills Boulevard,Reno,NV,89506,7756779900,39.6118,-119.845,traditional,https://orderonline.steaknshake.com/o/restaurant/19637
30359,Steak n Shake,2011 Eatonton Road,Madison,GA,30650,7064385462,33.5543,-83.4742,traditional,https://orderonline.steaknshake.com/o/restaurant/19636
30360,Steak n Shake,9557 Bill Arp Road,Douglasville,GA,30135,7709422200,33.7212,-84.7636,traditional,https://orderonline.steaknshake.com/o/restaurant/19639
30361,Steak n Shake,1817  Montgomery Hwy S,Hoover,AL,35244,2059825789,33.3509,-86.7952,traditional,https://orderonline.steaknshake.com/o/restaurant/19624
32454,Steak n Shake,120 State Road 46 West,Batesville,IN,47006,8129320078,39.3076,-85.2178,traditional,https://orderonline.steaknshake.com/o/restaurant/19646
32461,Steak n Shake,10 Mill Creek Circle,Pooler,GA,31322,9123308113,32.1394,-81.2447,traditional,https://orderonline.steaknshake.com/o/restaurant/19627
32462,Steak n Shake,5012 Milwaukee Avenue,Lubbock,TX,79407,8066872966,33.5354,-101.957,traditional,https://orderonline.steaknshake.com/o/restaurant/19641
32467,Steak n Shake,2561 S. Highway 27,Somerset,KY,42501,6064854356,37.083,-84.6094,traditional,https://orderonline.steaknshake.com/o/restaurant/19543
32515,Steak n Shake,4203 Wisconsin Avenue,Sedalia,MO,65310,6608512264,38.7161,-93.2818,traditional,https://orderonline.steaknshake.com/o/restaurant/19642
32516,Steak n Shake,280 Beach Boulevard,Biloxi,MS,39530,2284362828,30.3932,-88.8672,traditional,
32521,Steak n Shake,180 Inverness Plaza,Birmingham,AL,35242,2059804766,33.4197,-86.6973,traditional,https://orderonline.steaknshake.com/o/restaurant/19625
32576,Steak n Shake,1036 Mineral Wells Avenue,Paris,TN,38242,7314077360,36.2869,-88.3123,traditional,https://orderonline.steaknshake.com/o/restaurant/19551
32584,Steak n Shake,2136 W. Mercury Blvd,Hampton,VA,23666,7572247941,37.0381,-76.406,traditional,https://orderonline.steaknshake.com/o/restaurant/19615
32586,Steak n Shake,3915 University Boulevard,Tyler,TX,75701,9039447926,32.3134,-95.245,traditional,https://orderonline.steaknshake.com/o/restaurant/19550
32598,Steak n Shake,1536 Parkway,Sevierville,TN,37862,8653661556,35.8367,-83.5715,traditional,https://orderonline.steaknshake.com/o/restaurant/19544
32614,Steak n Shake,12160 Mariposa Road,Victorville,CA,92394,7609529590,34.4715,-117.343,traditional,https://orderonline.steaknshake.com/o/restaurant/19647
