ID,Name,Address,City,State,Zipcode,Type,Phone,Overall_Rtg,Health_Rtg,staffing_Rtg,Care_Rtg,Latitude,Longitude
345149,BRIAN CTR HEALTH & RETIREMENT,4911 BRIAN CENTER LANE,WINSTON-SALEM,NC,27106,Medicare and Medicaid,3367445674,20,10,40,50,36.1598625,-80.29408
345208,BRIAN CTR HLTH & REHAB  BREVARD,115 N COUNTRY CLUB ROAD,BREVARD,NC,28712,Medicare and Medicaid,8288842031,30,20,20,50,35.22489,-82.73757
345323,BRIAN CTR HLTH & REHABILITATIO,647 S RAILROAD STREET BOX 966,WALLACE,NC,28466,Medicare and Medicaid,9102859700,50,50,10,50,34.7357254,-77.99526
345250,BRIAN CTR HLTH & RET/LINCOLNTON,515 S GENERALS BOULEVARD,LINCOLNTON,NC,28093,Medicare and Medicaid,7047358065,40,40,30,40,35.4564819,-81.24145
345140,BRIGHTMOOR NURSING CENTER,610 WEST FISHER STREET,SALISBURY,NC,28145,Medicare and Medicaid,7046332781,10,20,30,10,35.67108,-80.4763641
345394,BROOK STONE LIVING CENTER,8990 HIGHWAY 17 SOUTH,POLLOCKSVILLE,NC,28573,Medicare and Medicaid,2522240112,50,40,30,50,35.00018,-77.22493
345482,BROOKDALE CARRIAGE CLUB PROVIDENCE,5804 OLD PROVIDENCE ROAD,CHARLOTTE,NC,28226,Medicare,7043658551,50,50,Not Available|2,40,35.134697,-80.78682
345209,BROOKRIDGE RETIREMENT COMMUNITY,1199 HAYES FOREST DRIVE,WINSTON-SALEM,NC,27106,Medicare and Medicaid,3367591044,30,30,Not Available|2,20,36.1445427,-80.28564
345439,BROOKSHIRE NURSING CENTER,300 MEADOWLAND DRIVE,HILLSBOROUGH,NC,27278,Medicare and Medicaid,9196446714,40,40,40,40,36.0754166,-79.09973
345305,BROOKSIDE REHABILITATION AND CARE,POST OFFICE BOX 248,BURNSVILLE,NC,28714,Medicare and Medicaid,8286829759,10,20,Not Available|2,10,35.9173355,-82.3009644
345318,BRUNSWICK COVE NURSING CENTER,1478 RIVER ROAD,WINNABOW,NC,28479,Medicare and Medicaid,9103719894,40,30,30,50,34.1492462,-78.0938339
345547,"CAMDEN PLACE HEALTH AND REHAB, LLC",1 MARITHE COURT,GREENSBORO,NC,27407,Medicare and Medicaid,3368529700,40,30,40,40,36.0501823,-79.88381
345202,CAPITAL NURSING AND REHABILITATION CENTER,3000 HOLSTON LANE,RALEIGH,NC,27610,Medicare and Medicaid,9192316045,50,50,20,50,35.7849274,-78.58303
345385,CARDINAL HEALTHCARE AND REHAB,931 N ASPEN STREET,LINCOLNTON,NC,28092,Medicare and Medicaid,7047327055,20,20,20,40,35.48003,-81.2586441
345199,CAROL WOODS,750 WEAVER DAIRY ROAD,CHAPEL HILL,NC,27514,Medicare,9199684511,50,50,50,50,35.9637833,-79.0404358
345255,CAROLINA CARE CENTER,111 HARRILSON STREET,CHERRYVILLE,NC,28021,Medicare and Medicaid,7044354161,30,20,40,30,35.3930855,-81.39419
345526,CAROLINA REHAB CENTER OF BURKE,3647 MILLER BRIDGE ROAD,CONNELLY SPG,NC,28612,Medicare and Medicaid,8283973144,20,10,40,40,35.71072,-81.47095
345505,CAROLINA REHAB CENTER OF CUMBERLAND,4600 CUMBERLAND ROAD,FAYETTEVILLE,NC,28306,Medicare and Medicaid,9104291690,10,10,20,30,35.00878,-78.96391
345072,CAROLINA RIVERS NURSING AND REHABILITATION CENTER,1839 ONSLOW DRIVE EXTENSION,JACKSONVILLE,NC,28540,Medicare and Medicaid,9104553610,10,10,20,30,34.75405,-77.4302444
345123,CAROLINA VILLAGE INC,600 CAROLINA VILLAGE ROAD SUITE Z,HENDERSONVILLE,NC,28792,Medicare,8286926275,50,40,50,50,35.344532,-82.44838
345103,CARRINGTON PLACE,600 FULLWOOD LANE,MATTHEWS,NC,28105,Medicare and Medicaid,7048414920,40,30,40,20,35.1462479,-80.68137
345434,CARVER LIVING CENTER,321 EAST CARVER STREET,DURHAM,NC,27704,Medicare and Medicaid,9194713558,10,10,30,30,36.0421944,-78.89314
345403,CARY HEALTH AND REHABILITATION,6590 TRYON ROAD,CARY,NC,27518,Medicare and Medicaid,9198518000,20,20,30,30,35.74357,-78.76594
345410,CENTRAL CONTINUING CARE,1287 NEWSOME STREET,MOUNT AIRY,NC,27030,Medicare and Medicaid,3367862133,20,20,30,20,36.4821739,-80.60159
345405,CHARLOTTE HEALTH & REHABILITATION CENTER,1735 TODDVILLE ROAD,CHARLOTTE,NC,28214,Medicare and Medicaid,7043944001,10,20,20,10,35.2609253,-80.92291
345095,CHATHAM NURSING & REHABILITATION,700 JOHNSON RIDGE ROAD,ELKIN,NC,28621,Medicare and Medicaid,3365277600,20,10,40,30,36.2685966,-80.8353958
345487,CHERRY POINT BAY NURSING AND REHABILITATION CENTER,110 MCCOTTER BOULEVARD,HAVELOCK,NC,28532,Medicare and Medicaid,2524444631,50,50,30,50,34.87891,-76.88582
345164,CHOWAN RIVER NURSING AND REHABILITATION CENTER,1341 PARADISE ROAD P O BOX 566,EDENTON,NC,27932,Medicare and Medicaid,2524827481,40,40,30,30,36.0579376,-76.60772
345015,CLAPPS CONVALESCENT NH,500 MOUNTAIN TOP DRIVE,ASHEBORO,NC,27203,Medicare and Medicaid,3366252074,30,30,30,20,35.7088661,-79.78839
345024,CLAPPS NURSING CENTER INC,5229 APPOMATTOX ROAD,PLEASANT GARDEN,NC,27313,Medicare and Medicaid,3366742252,30,30,30,40,35.9599762,-79.758194
345433,CLAY COUNTY CARE CENTER,86 VALLEY HIDEAWAY DRIVE,HAYESVILLE,NC,28904,Medicare and Medicaid,8283899941,10,10,30,40,35.0422554,-83.8094559
345562,CLEAR CREEK NURSING & REHABILITATION CENTER,10506 CLEAR CREEK COMMERCE DRIVE,MINT HILL,NC,28227,Medicare and Medicaid,7045452377,10,10,10,20,35.1788254,-80.64834
345282,CLEVELAND PINES,1404 N LAFAYETTE STREET,SHELBY,NC,28150,Medicare and Medicaid,9804871500,20,20,30,40,35.31904,-81.53664
345446,COLLEGE PINES HEALTH AND REHAB CENTER,95 LOCUST STREET,CONNELLYS SPRINGS,NC,28612,Medicare and Medicaid,8288746800,20,10,50,50,35.7455635,-81.5204849
345516,CONOVER NURSING AND REHAB CTR,920 4TH STREET SOUTHWEST,CONOVER,NC,28613,Medicare and Medicaid,8286958282,30,20,30,50,35.7043648,-81.2330856
345325,CORNERSTONE NURSING AND REHABILITATION CENTER,711 SUSAN TART ROAD BOX 948,DUNN,NC,28334,Medicare and Medicaid,9108928843,10,10,30,20,35.3062744,-78.6089
345390,COUNTRYSIDE MANOR,7700 US 158 EAST,STOKESDALE,NC,27357,Medicare and Medicaid,3366436301,50,40,40,50,36.23417,-79.96402
345350,COURTLAND TERRACE,2300 ABERDEEN BOULEVARD,GASTONIA,NC,28054,Medicare and Medicaid,7048344800,40,30,40,40,35.2686043,-81.13741
345359,CREEKSIDE CARE & REHABILITATION CENTER,604 STOKES STREET  EAST,AHOSKIE,NC,27910,Medicare and Medicaid,2523322126,30,30,20,40,36.2773666,-76.98477
345501,CROASDAILE VILLAGE,2600 CROASDAILE FARM,DURHAM,NC,27705,Medicare and Medicaid,9193842000,10,10,30,30,36.04664,-78.93908
345491,CROATAN RIDGE NURSING AND REHABILITATION CENTER,210 FOXHALL ROAD,NEWPORT,NC,28570,Medicare and Medicaid,2522232560,50,50,20,30,34.8005638,-76.87126
345407,CROSS CREEK HEALTH CARE,1719 SWAN QUARTER ROAD,SWANQUARTER,NC,27885,Medicare and Medicaid,2529262143,40,30,20,50,35.40624,-76.32894
345170,CRYSTAL BLUFFS REHABILITATION AND HEALTH CARE CENT,4010 BRIDGES STREET EXTENSION,MOREHEAD CITY,NC,28557,Medicare and Medicaid,2527260031,50,50,20,40,34.72294,-76.72604
345376,CUMBERLAND NURSING AND REHABILITATION CENTER,2461 LEGION ROAD,FAYETTEVILLE,NC,28306,Medicare and Medicaid,9104249417,10,30,10,10,35.0127754,-78.9060059
345512,CYPRESS GLEN RETIREMENT COMMUN,1000 HICKORY STREET,GREENVILLE,NC,27858,Medicare,2528300036,50,50,Not Available|2,50,35.60901,-77.348175
345002,CYPRESS POINTE REHABILITATION CENTER,2006 S 16TH STREET,WILMINGTON,NC,28401,Medicare and Medicaid,9107636271,20,10,40,20,34.2122841,-77.92605
345568,DAVIS HEALTH & WELLNESS CTR AT CAMBRIDGE VILLAG,83 CAVALIER DRIVE,WILMINGTON,NC,28405,Medicare and Medicaid,9106798300,Too New to Rate|1,Too New to Rate|1,Too New to Rate|1,Too New to Rate|1,34.2308578,-77.83533
345160,DAVIS HEALTH CARE CENTER,1011 PORTERS NECK ROAD,WILMINGTON,NC,28411,Medicare and Medicaid,9106867195,40,40,40,40,34.2932,-77.77438
345556,DEERFIELD EPISCOPAL  RETIREMENT,1617  HENDERSONVELLE ROAD,ASHEVILLE,NC,28803,Medicare,8282741531,50,40,50,50,35.5120773,-82.52802
345406,DOWN EAST HEALTH AND REHAB CEN,38 CARTERS ROAD,GATESVILLE,NC,27938,Medicare and Medicaid,2523572124,10,20,10,20,36.38999,-76.73957
345070,DURHAM NURSING & REHABILITATION CENTER,411 S LASALLE STREET,DURHAM,NC,27705,Medicare and Medicaid,9193835521,10,10,30,10,36.01332,-78.94803
345377,EAST CAROLINA REHAB AND WELLNESS,2575 W 5TH STREET,GREENVILLE,NC,27834,Medicare and Medicaid,2528309100,10,10,30,20,35.6157379,-77.41131
345091,EDGEWOOD PLACE AT THE VILLAGE AT BROOKWOOD,1820 BROOKWOOD AVENUE,BURLINGTON,NC,27215,Medicare and Medicaid,3365708250,30,30,30,30,36.0938072,-79.4654846
345319,ELDERBERRY HEALTH CARE,415 ELDERBERRY LANE,MARSHALL,NC,28753,Medicare and Medicaid,8286499345,30,30,10,50,35.797245,-82.65038
345036,ELIZABETH CITY HEALTH AND REHABILITATION,1075 US HIGHWAY 17 SOUTH,ELIZABETH CITY,NC,27909,Medicare and Medicaid,2523383975,30,30,30,40,36.27145,-76.2874146
345210,ELIZABETHTOWN HEALTHCARE & REHAB CENTER,208 MERCER ROAD,ELIZABETHTOWN,NC,28337,Medicare and Medicaid,9108628181,20,30,10,20,34.6293373,-78.60529
345173,EMERALD HEALTH & REHAB CENTER,54 RED MULBERRY WAY,LILLINGTON,NC,27546,Medicare and Medicaid,9108148030,20,20,20,40,35.3127,-78.6148453
345447,EMERALD RIDGE REHAB AND CARE CENTER,25 REYNOLDS MOUNTAIN BOULEVARD,ASHEVILLE,NC,28804,Medicare and Medicaid,8286456619,30,30,20,40,35.64524,-82.57667
345101,ENFIELD OAKS NURSING AND REHABILITATION CENTER,208 CARY STREET,ENFIELD,NC,27823,Medicare and Medicaid,2524452111,20,20,30,20,36.1816673,-77.66056
345425,FAIR HAVEN HOME INC,149 FAIR HAVEN DRIVE,BOSTIC,NC,28018,Medicare and Medicaid,8282459095,40,40,40,30,35.36262,-81.8356552
345314,"FAIR HAVEN OF FOREST CITY, LLC",830 BETHANY CHURCH ROAD,FOREST CITY,NC,28043,Medicare and Medicaid,8282452852,20,10,30,50,35.30326,-81.89527
345186,FIVE OAKS MANOR,413 WINECOFF SCHOOL ROAD,CONCORD,NC,28027,Medicare and Medicaid,7047882131,10,10,10,30,35.4458847,-80.6210251
345413,FLESHERS FAIRVIEW HEALTH CARE,3016 CANE CREEK ROAD,FAIRVIEW,NC,28730,Medicare and Medicaid,8286282800,30,20,40,20,35.507576,-82.41553
345442,FORREST OAKES HEALTHCARE CENTER,620 HEATHWOOD DRIVE,ALBEMARLE,NC,28001,Medicare and Medicaid,7049832686,20,10,10,50,35.35551,-80.15827
345335,FRANKLIN OAKS NURSING AND REHABILITATION CENTER,1704 NC HIGHWAY 39 N,LOUISBURG,NC,27549,Medicare and Medicaid,9194967222,40,40,30,30,36.11596,-78.29366
345148,FRIENDS HOMES AT GUILFORD,925 NEW GARDEN ROAD,GREENSBORO,NC,27410,Medicare and Medicaid,3362928187,50,40,50,40,36.12781,-79.85915
345474,FRIENDS HOMES WEST,6100 W FRIENDLY AVENUE,GREENSBORO,NC,27410,Medicare,3362929952,40,30,Not Available|2,50,36.0897942,-79.87631
345162,GASTONIA CARE AND REHABILITATION,416 N HIGHLAND STREET,GASTONIA,NC,28052,Medicare and Medicaid,7048640371,30,30,30,20,35.2698021,-81.19347
345329,GATEWAY REHABILITATION AND HEALTHCARE,2030 HARPER AVENUE NW,LENOIR,NC,28645,Medicare and Medicaid,8287543888,10,10,10,40,35.9013634,-81.56412
345328,GIVENS HEALTH CENTER,600 BARRETT LANE,ASHEVILLE,NC,28803,Medicare and Medicaid,8287712900,50,50,50,40,35.5042725,-82.5108261
345445,GLENAIRE,4000 GLENAIRE CIRCLE,CARY,NC,27511,Medicare and Medicaid,9194608095,50,40,50,20,35.7698059,-78.7816238
345163,GLENBRIDGE HEALTH AND REHABILTATION CENTER,211 MILTON BROWN HEIRS ROAD,BOONE,NC,28607,Medicare and Medicaid,8282646720,10,10,20,20,36.1884537,-81.63265
345194,GLENFLORA,5701 FAYETTEVILLE ROAD,LUMBERTON,NC,28360,Medicare and Medicaid,9107392821,40,40,30,20,34.6833534,-79.0147247
345010,GOLDEN LIVINGCENTER - ASHEVILLE,500 BEAVERDAM ROAD,ASHEVILLE,NC,28804,Medicare and Medicaid,8282548833,10,10,20,10,35.64396,-82.5280457
345201,GOLDEN LIVINGCENTER - CHARLOTTE,2616 EAST 5TH STREET,CHARLOTTE,NC,28204,Medicare and Medicaid,7043335165,10,10,30,30,35.204422,-80.8113861
345008,GOLDEN LIVINGCENTER - DARTMOUTH,300 PROVIDENCE ROAD,CHARLOTTE,NC,28207,Medicare and Medicaid,7043341671,10,10,30,10,35.20585,-80.8249741
345014,GOLDEN LIVINGCENTER - GREENSBORO,1201 CAROLINA STREET,GREENSBORO,NC,27401,Medicare and Medicaid,3362750751,20,20,30,20,36.0706367,-79.79276
345168,GOLDEN LIVINGCENTER - GREENVILLE,2910 MACGREGOR DOWNS,GREENVILLE,NC,27834,Medicare and Medicaid,2527584121,40,40,20,40,35.6124725,-77.42142
345223,GOLDEN LIVINGCENTER - HENDERSONVILLE,1510 HEBRON STREET,HENDERSONVILLE,NC,28739,Medicare and Medicaid,8286938461,10,10,10,20,35.30611,-82.47512
345234,GOLDEN LIVINGCENTER - LUMBERTON,1555 WILLIS AVENUE,LUMBERTON,NC,28358,Medicare and Medicaid,9107396048,50,50,20,40,34.6289253,-78.99246
345116,GOLDEN LIVINGCENTER - STARMOUNT,109 S HOLDEN ROAD,GREENSBORO,NC,27407,Medicare and Medicaid,3362925390,30,30,30,20,36.0606575,-79.8439941
345191,GOLDEN LIVINGCENTER - SURRY COMMUNITY,542 ALLRED MILL ROAD,MOUNT AIRY,NC,27030,Medicare and Medicaid,3367895076,50,40,30,50,36.5214844,-80.6158447
345195,GOLDEN LIVINGCENTER - TARBORO,1000 WESTERN BOULEVARD,TARBORO,NC,27886,Medicare and Medicaid,2528230401,40,30,30,50,35.8958054,-77.55941
345367,GOLDEN YEARS NURSING HOME,POST OFFICE BOX 40,FALCON,NC,28342,Medicare and Medicaid,9109801271,30,40,10,30,35.1872826,-78.65406
345187,GRACE HEIGHTS HEALTH & REHAB CTR,109 FOOTHILLS DRIVE,MORGANTON,NC,28655,Medicare and Medicaid,8285807008,40,30,40,40,35.726696,-81.6515045
345355,GRAHAM HEALTHCARE AND REHABILITATION CENTER,811 SNOWBIRD ROAD,ROBBINSVILLE,NC,28771,Medicare and Medicaid,8284798421,20,30,20,10,35.311718,-83.81667
345292,GRANTSBROOK NURSING AND REHABILITATION CENTER,290 KEEL ROAD,GRANTSBORO,NC,28529,Medicare and Medicaid,2527455005,30,40,20,10,35.1403961,-76.82233
345366,GREENDALE FOREST NURSING AND REHABILITATION CENTER,1304 SE SECOND STREET,SNOW HILL,NC,28580,Medicare and Medicaid,2527478126,40,40,30,20,35.4338455,-77.66008
345132,GREENHAVEN HEALTH AND REHABILITATION CENTER,801 GREENHAVEN DRIVE,GREENSBORO,NC,27406,Medicare and Medicaid,3362928371,20,10,30,50,36.02267,-79.81586
345460,GUILFORD HEALTH CARE CENTER,2041 WILLOW ROAD,GREENSBORO,NC,27406,Medicare and Medicaid,3362729700,40,40,20,20,36.0398865,-79.76237
345244,HARBORVIEW HEALTH CARE CENTER,812 SHEPARD STREET,MOREHEAD CITY,NC,28557,Medicare and Medicaid,2527266855,20,30,30,10,34.7198753,-76.71394
345156,HARMONY HALL NURSING AND REHABILITATION CENTER,312 WARREN AVENUE,KINSTON,NC,28502,Medicare and Medicaid,2525230082,30,30,20,40,35.2723427,-77.5855255
345478,HARNETT WOODS NURSING AND REHABILITATION CENTER,604 LUCAS ROAD,DUNN,NC,28334,Medicare and Medicaid,9108914600,40,40,30,20,35.3126755,-78.65027
345414,"HAYMOUNT REHABILITATION & NURSING CENTER, INC",2346 BARRINGTON CIRCLE,FAYETTEVILLE,NC,28303,Medicare and Medicaid,9106890150,30,30,30,30,35.07137,-78.91971
345391,HEARTLAND LIVING & REHAB AT THE MOSES H CONE MEM H,1131 NORTH CHURCH STREET,GREENSBORO,NC,27401,Medicare and Medicaid,3363585100,20,20,20,30,36.0749741,-79.7860947
345493,HENDERSONVILLE HEALTH AND REHABILITATION,104 COLLEGE DRIVE,FLAT ROCK,NC,28731,Medicare and Medicaid,8286938600,40,30,40,40,35.30301,-82.41752
345246,HICKORY FALLS HEALTH AND REHABILITATION,100 SUNSET STREET,GRANITE FALLS,NC,28630,Medicare and Medicaid,8283962387,20,10,40,20,35.80105,-81.44758
345315,HIGHLAND ACRES NURSING AND REHABILITATION CENTER,1170 LINKHAW ROAD,LUMBERTON,NC,28358,Medicare and Medicaid,9106711163,30,30,10,50,34.64307,-78.9896545
345078,HIGHLAND FARMS,200 TABERNACLE ROAD,BLACK MOUNTAIN,NC,28711,Medicare and Medicaid,8286696473,50,30,50,50,35.6129837,-82.35072
345353,HIGHLAND HOUSE REHABILITATION AND HEALTHCARE,1700 PAMALEE DRIVE,FAYETTEVILLE,NC,28301,Medicare and Medicaid,9104882295,10,20,20,10,35.06375,-78.87223
345437,HIGHLANDS CASHIERS HOSPITAL IN,190 HOSPITAL DRIVE,HIGHLANDS,NC,28741,Medicare and Medicaid,8285261315,40,40,40,30,35.0858841,-83.18726
345001,HILLCREST CONVALESCENT CENTER,1417 W PETTIGREW STREET,DURHAM,NC,27705,Medicare and Medicaid,9192867705,50,50,40,50,36.0165253,-78.94218
345555,HILLCREST RALEIGH AT CRABTREE VALLEY,3830 BLUE RIDGE ROAD,RALEIGH,NC,27612,Medicare and Medicaid,9197814900,40,30,40,40,35.8320236,-78.68118
345417,HILLSIDE NURSING CENTER OF WAK,968 EAST WAIT AVENUE,WAKE FOREST,NC,27587,Medicare and Medicaid,9195564082,20,10,40,20,35.9715042,-78.4947052
345559,HOMESTEAD HILLS,2105 HOMESTEAD HILLS DRIVE,WINSTON SALEM,NC,27103,Medicare and Medicaid,3366590386,40,40,40,20,36.05638,-80.30771
345279,HUNTER HILLS NURSING AND REHABILITATION CENTER,POST OFFICE BOX 8495,ROCKY MOUNT,NC,27804,Medicare and Medicaid,2524430867,20,30,10,40,36.0006332,-77.84816
345388,HUNTER WOODS NURSING AND REHAB,620 TOM HUNTER ROAD,CHARLOTTE,NC,28256,Medicare and Medicaid,7045985136,20,20,10,50,35.28061,-80.7743759
345096,HUNTERSVILLE OAKS,12019 VERHOEFF DRIVE,HUNTERSVILLE,NC,28078,Medicare and Medicaid,7048631000,30,20,40,20,35.3933945,-80.8423157
345298,HUNTINGTON HEALTH CARE,311 S CAMPBELL STREET,BURGAW,NC,28425,Medicare and Medicaid,9102596007,10,10,40,10,34.54979,-77.92043
345518,INN AT QUAIL HAVEN VILLAGE,155 BLAKE BOULEVARD,PINEHURST,NC,28374,Medicare and Medicaid,9102952294,40,20,40,50,35.17209,-79.46386
345306,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DRIVE,STATESVILLE,NC,28677,Medicare and Medicaid,7048784541,30,30,Not Available|2,30,35.7826347,-80.8873
345504,J ARTHUR DOSHER MEM HOSP,924 N HOWE STREET,SOUTHPORT,NC,28461,Medicare and Medicaid,9104573800,20,20,50,10,33.918354,-78.0191956
345050,JACOB'S CREEK NURSING AND REHABILITATION CENTER,1721 BALD HILL LOOP,MADISON,NC,27025,Medicare and Medicaid,3365489658,20,30,10,30,36.36196,-79.90494
345097,JESSE HELMS NURSING CENTER,1411 DOVE STREET,MONROE,NC,28111,Medicare and Medicaid,7042833280,40,30,40,40,34.9766579,-80.5234756
345150,KENANSVILLE HEALTH & REHABILITATION CENTER,209 BEASLEY STREET,KENANSVILLE,NC,28349,Medicare and Medicaid,9102961561,20,30,10,30,34.96424,-77.9574356
345321,KERR LAKE NURSING AND REHABILITATION CENTER,1245 PARK AVENUE,HENDERSON,NC,27536,Medicare and Medicaid,2524927021,40,40,30,40,36.32226,-78.41704
345273,KINDRED HOSPITAL EAST GREENSBORO,2401 SOUTH SIDE BOULEVARD,GREENSBORO,NC,27406,Medicare and Medicaid,3362712800,50,50,40,50,36.01965,-79.76242
345344,KINDRED NURSING & REHABILITATION-HENDERSON,280 SOUTH  BECKFORD DRIVE,HENDERSON,NC,27536,Medicare and Medicaid,2524386141,40,40,30,20,36.33707,-78.41748
345184,KINDRED TRANSITIONAL CARE & REHAB-ELIZABETH CITY,901 SOUTH HALSTEAD BOULEVARD,ELIZABETH CITY,NC,27909,Medicare and Medicaid,2523380137,20,20,30,40,36.2873,-76.2432
345081,KINDRED TRANSITIONAL CARE & REHAB-ROSE MANOR,4230 NORTH ROXBORO ROAD,DURHAM,NC,27704,Medicare and Medicaid,9194779805,40,40,40,40,36.05423,-78.90304
345509,KINGSWOOD NURSING CENTER,915 PEE DEE ROAD,ABERDEEN,NC,28315,Medicare and Medicaid,9109448999,10,10,30,10,35.11911,-79.41557
345502,LAKE PARK NURSING AND REHABILITATION CENTER,3315 FAITH CHURCH ROAD,INDIAN TRAIL,NC,28079,Medicare and Medicaid,7048823420,10,10,20,20,35.0768852,-80.6361
345138,LENOIR HEALTHCARE CENTER,322 NUWAY CIRCLE,LENOIR,NC,28645,Medicare and Medicaid,8287587326,40,50,10,30,35.9385338,-81.52846
345419,LEXINGTON HEALTH CARE CENTER,17 CORNELIA DRIVE,LEXINGTON,NC,27292,Medicare and Medicaid,3362421349,50,50,20,20,35.8167763,-80.24117
345496,LIBERTY COMMONS N&R ALAMANCE,791 BOONE STATION DRIVE,BURLINGTON,NC,27215,Medicare and Medicaid,3365869850,40,40,30,30,36.073288,-79.50329
345207,LIBERTY COMMONS N&R CTR OF COLUMBUS CTY,1402 PINCKNEY STREET,WHITEVILLE,NC,28472,Medicare and Medicaid,9106424245,10,20,10,40,34.3460274,-78.70093
345519,LIBERTY COMMONS NSG & REH JOHN,2315 HIGHWAY 242 NORTH,BENSON,NC,27504,Medicare and Medicaid,9192071717,20,20,20,20,35.41965,-78.53689
345503,LIBERTY COMMONS NSG & REH ROWA,4412 SOUTH MAIN STREET,SALISBURY,NC,28147,Medicare and Medicaid,7046373040,20,20,10,50,35.6246071,-80.52925
345039,LIBERTY COMMONS NSG & REHAB CTR OF SPRINGWOOD,5755 SHATTALON DRIVE,WINSTON-SALEM,NC,27105,Medicare and Medicaid,3367672750,10,20,10,40,36.1701355,-80.2805557
345309,LIBERTY COMMONS NSG AND REHAB CTR OF HALIFAX CTY,101 CAROLINE AVENUE,WELDON,NC,27890,Medicare and Medicaid,2525364817,40,30,20,50,36.4177,-77.61125
345532,LIBERTY COMMONS NSG AND REHAB CTR OF LEE COUNTY,310 COMMERCE DRIVE,SANFORD,NC,27330,Medicare and Medicaid,9194992206,30,40,10,30,35.4222031,-79.12531
345468,LIBERTY COMMONS REHABILITATION CENTER,121 RACINE DRIVE,WILMINGTON,NC,28403,Medicare and Medicaid,9104524070,40,40,10,50,34.241497,-77.86066
345203,LIFE CARE CENTER OF BANNER ELK,185 NORWOOD HOLLOW ROAD,BANNER ELK,NC,28604,Medicare and Medicaid,8288985136,30,30,30,30,36.16318,-81.8715
345463,LIFE CARE CENTER OF HENDERSONV,400 THOMPSON STREET,HENDERSONVILLE,NC,28792,Medicare and Medicaid,8286974348,50,30,40,50,35.3419533,-82.44615
345159,LINCOLNTON REHABILITATION CENTER,1410 EAST GASTON STREET,LINCOLNTON,NC,28092,Medicare and Medicaid,7047321138,10,20,10,30,35.4722366,-81.2346344
345499,LITCHFORD FALLS HEALTHCARE,8200 LITCHFORD ROAD,RALEIGH,NC,27615,Medicare and Medicaid,9198787772,50,50,10,50,35.8904762,-78.60168
345192,LONGLEAF NEURO-MEDICAL TREATMENT CENTER,4761 WARD BOULEVARD,WILSON,NC,27893,Medicare and Medicaid,2523992112,40,30,50,40,35.7248764,-77.8937149
345358,LOUISBURG NURSING CENTER,202 SMOKETREE WAY,LOUISBURG,NC,27549,Medicare and Medicaid,9194962188,40,40,20,40,36.1142769,-78.29944
345263,MACON VALLEY NURSING AND REHABILITATION CENTER,245 OLD MURPHY ROAD,FRANKLIN,NC,28734,Medicare and Medicaid,8285247806,30,30,30,20,35.1720467,-83.40175
345206,MADISON HEALTH AND REHABILITATION,345 MANOR ROAD,MARS HILL,NC,28754,Medicare and Medicaid,8286895200,30,20,40,30,35.8362427,-82.5282
345102,MAGGIE VALLEY NURSING AND REHABILITATION,75 FISHER LOOP,MAGGIE VALLEY,NC,28751,Medicare and Medicaid,8285663002,40,40,30,30,35.5166855,-83.0984955
345288,MAGNOLIA ESTATES SKILLED CARE,1404 S SALISBURY AVENUE,SPENCER,NC,28159,Medicare and Medicaid,7046333892,10,10,30,20,35.68322,-80.4456558
345219,MAGNOLIA LANE NURSING AND REHABILITATION CENTER,107 MAGNOLIA DRIVE,MORGANTON,NC,28655,Medicare and Medicaid,8284378760,20,10,30,50,35.7253876,-81.69364
345177,MANOR CARE HEALTH SVCS PINEHURST,205 RATTLESNAKE TRAIL,PINEHURST,NC,28374,Medicare and Medicaid,9102951781,30,20,20,50,35.2058525,-79.4653549
345448,MAPLE GROVE HEALTH AND REHABILITATION CENTER,308 WEST MEADOWVIEW ROAD,GREENSBORO,NC,27406,Medicare and Medicaid,3362300534,10,10,20,30,36.01965,-79.76242
345340,MAPLE LEAF HEALTH CARE,1101 MAPLE CARE LANE,STATESVILLE,NC,28625,Medicare and Medicaid,7048710705,30,30,30,40,35.8093643,-80.84338
345296,MARGATE HEALTH AND REHAB CENTER,540 WAUGH STREET,JEFFERSON,NC,28640,Medicare and Medicaid,3362465581,30,30,20,40,36.42442,-81.4547958
345218,MARY GRAN NURSING CENTER,120 SOUTHWOOD DRIVE BOX 379,CLINTON,NC,28328,Medicare and Medicaid,9105927981,10,10,10,20,34.9979439,-78.32333
345093,MARYFIELD NURSING HOME,1315 GREENSBORO ROAD,HIGH POINT,NC,27260,Medicare and Medicaid,3368214000,50,50,40,30,35.99006,-79.95922
345307,MEADOWWOOD NURSING CENTER,4414 WILKINSON BLVD,GASTONIA,NC,28056,Medicare and Medicaid,7048245550,10,10,20,20,35.2552338,-81.1028061
345471,MECKLENBURG HEALTH & REHABILITATION CENTER,2415 SANDY PORTER ROAD,CHARLOTTE,NC,28273,Medicare and Medicaid,7045830430,10,10,30,10,35.1359,-80.9414444
345172,MERIDIAN CENTER,707 NORTH ELM STREET,HIGH POINT,NC,27262,Medicare and Medicaid,3368850141,10,20,20,10,35.9641724,-80.01377
345254,MONROE REHABILITATION CENTER,1212 EAST SUNSET DRIVE,MONROE,NC,28112,Medicare and Medicaid,7042838548,30,30,20,40,34.9689751,-80.52893
