Name,URL,ID,Site_ID,Natl_ID,Reg_ID,TV_Market,TV_Market_ID,Address,City,State,Zipcode,Country,Phone,Latitude,Longitude
McDonalds,http://mylocalmcds.com/6958,195500257990-en-us,170134,6958,39,NEW ORLEANS  LA.,16160,2126 AIRLINE HWY,KENNER,LA,70062-6749,USA,5045796243,29.980175,-90.24379
McDonalds,http://mylocalmcds.com/14217,195500268491-en-us,211178,14217,62,DETROIT  MI.,12640,19840 VAN DYKE,DETROIT,MI,48234,USA,3138918707,42.440861,-83.023926
McDonalds,http://mylocalmcds.com/17683,195500299501-en-us,341381,17683,61,COLUMBUS  OH.,12360,905 N STATE ST,WESTERVILLE,OH,43082,USA,6145234172,40.149526,-82.922825
McDonalds,http://mylocalmcds.com/28059,195500335773-en-us,101119,28059,31,CHATTANOOGA  TN.,11880,142 CARBONDALE RD SW,DALTON,GA,30721-5301,USA,7062260002,34.655762,-84.980294
McDonalds,http://mylocalmcds.com/8167,195500268286-en-us,211104,8167,62,DETROIT  MI.,12640,23000 VAN DYKE,WARREN,MI,48089,USA,5867549405,42.463596,-83.025917
McDonalds,http://mylocalmcds.com/1567,195500292533-en-us,340120,1567,61,COLUMBUS  OH.,12360,662 SOUTH STATE STREET,WESTERVILLE,OH,43081-3300,USA,6148910198,40.10863,-82.924585
McDonalds,http://mylocalmcds.com/34265,195500608891-en-us,430290,34265,46,SALT LAKE CITY  UT.,17720,W. TELEGRAPH STREET,WASHINGTON CITY,UT,84780,USA,4356526100,37.127449,-113.521424
McDonalds,http://mylocalmcds.com/346,195500264837-en-us,210024,346,62,DETROIT  MI.,12640,27480 VAN DYKE ROAD,WARREN,MI,48093-2804,USA,5867550290,42.496181,-83.027161
McDonalds,http://mylocalmcds.com/6539,195500257822-en-us,170109,6539,39,NEW ORLEANS  LA.,16160,12663 HIGHWAY 90,LULING,LA,70070,USA,9857851440,29.908251,-90.361789
McDonalds,http://mylocalmcds.com/27472,195500345765-en-us,341719,27472,61,COLUMBUS  OH.,12360,1455 CASSADY AVE,COLUMBUS,OH,43219,USA,6144285711,40.000039,-82.930743
McDonalds,http://mylocalmcds.com/11322,195500258362-en-us,170189,11322,39,NEW ORLEANS  LA.,16160,370 VOTERS RD,SLIDELL,LA,70461-3520,USA,9856496077,30.247523,-89.761658
McDonalds,http://mylocalmcds.com/3045,195500293134-en-us,340218,3045,61,COLUMBUS  OH.,12360,1225 WESTERN AVENUE,CHILLICOTHE,OH,45601-1169,USA,7407725025,39.333707,-83.017309
McDonalds,http://mylocalmcds.com/35179,195500697086-en-us,211902,35179,62,DETROIT  MI.,12640,32155 VAN DYKE AVE,WARREN,MI,48093,USA,5869832606,42.531568,-83.029837
McDonalds,http://mylocalmcds.com/6218,195500307077-en-us,410136,6218,35,KNOXVILLE  TN.,14520,402 HWY 321N,LENOIR CITY,TN,37771,USA,8659863122,35.802539,-84.261486
McDonalds,http://mylocalmcds.com/3194,195500257433-en-us,170045,3194,39,NEW ORLEANS  LA.,16160,3532 SEVERN AVE,METAIRIE,LA,70002-6574,USA,5048892559,30.013547,-90.159532
McDonalds,http://mylocalmcds.com/23794,195500330273-en-us,341572,23794,61,COLUMBUS  OH.,12360,4131 MORSE XING,COLUMBUS,OH,43219,USA,6144187047,40.053817,-82.919496
McDonalds,http://mylocalmcds.com/2433,195500257303-en-us,170026,2433,39,NEW ORLEANS  LA.,16160,3313 CLEARY AVE,METAIRIE,LA,70002-5607,USA,5048854762,30.005257,-90.172083
McDonalds,http://mylocalmcds.com/2527,195500265391-en-us,210166,2527,62,DETROIT  MI.,12640,10400 GRATIOT,DETROIT,MI,48218,USA,3135714141,42.399277,-83.000519
McDonalds,http://mylocalmcds.com/13964,195500298672-en-us,341222,13964,61,COLUMBUS  OH.,12360,5090 GROVEPORT RD,OBETZ,OH,43207,USA,6144911230,39.868551,-82.935593
McDonalds,http://mylocalmcds.com/12226,195500215105-en-us,10195,12226,39,MOBILE  AL./PENSACOLA  FL.,15880,2455 COLLEGE AVE,JACKSON,AL,36545-2458,USA,2512465044,31.536281,-87.888885
McDonalds,http://mylocalmcds.com/4162,195500266152-en-us,210309,4162,62,DETROIT  MI.,12640,8280 15 MILE ROAD,STERLING HEIGHTS,MI,48312,USA,5869399460,42.550652,-83.026291
McDonalds,http://mylocalmcds.com/15575,195500299051-en-us,341305,15575,61,COLUMBUS  OH.,12360,3900 MORSE RD (W*M #2098),COLUMBUS,OH,43219,USA,6144710026,40.059996,-82.912933
McDonalds,http://mylocalmcds.com/20316,195500309422-en-us,410574,20316,31,CHATTANOOGA  TN.,11880,620 N TENNESSEE AVE,ETOWAH,TN,37331,USA,4232631958,35.33891,-84.520901
McDonalds,http://mylocalmcds.com/5812,195500312187-en-us,420283,5812,37,CORPUS CHRISTI  TX.,12400,1300 WILDCAT DR,PORTLAND,TX,78384,USA,3616438115,27.882701,-97.318599
McDonalds,http://mylocalmcds.com/1613,195500265117-en-us,210106,1613,62,DETROIT  MI.,12640,40422 VAN DYKE ROAD,STERLING HEIGHTS,MI,48313-3735,USA,5869396350,42.589684,-83.030037
McDonalds,http://mylocalmcds.com/2285,195500265254-en-us,210142,2285,62,DETROIT  MI.,12640,8825 E JEFFERSON,DETROIT,MI,48214-2811,USA,3138226607,42.356712,-82.987854
McDonalds,http://mylocalmcds.com/19208,195500269283-en-us,211442,19208,62,DETROIT  MI.,12640,11631 10 MILE RD,WARREN,MI,48089,USA,5867568030,42.478355,-83.005714
McDonalds,http://mylocalmcds.com/12185,195500258560-en-us,170235,12185,39,NEW ORLEANS  LA.,16160,4202 W MAIN,GRAY,LA,70359-9502,USA,9858791396,29.674347,-90.779642
McDonalds,http://mylocalmcds.com/23088,195500328225-en-us,170401,23088,39,NEW ORLEANS  LA.,16160,6401 AIRLINE HWY,METAIRIE,LA,70003,USA,5047332197,29.977816,-90.203019
McDonalds,http://mylocalmcds.com/26628,195500342382-en-us,341687,26628,61,COLUMBUS  OH.,12360,3005 E LIVINGSTON AVE,COLUMBUS,OH,43209,USA,6142355766,39.946425,-82.917002
McDonalds,http://mylocalmcds.com/2741,195500265513-en-us,210195,2741,62,DETROIT  MI.,12640,47475 VAN DYKE RD,UTICA,MI,48317-3366,USA,5867399383,42.643978,-83.033607
McDonalds,http://mylocalmcds.com/1890,195500240237-en-us,100042,1890,31,ATLANTA  GA.,10520,2215 SHORTER AVE,ROME,GA,30165,USA,7062340622,34.27103,-85.228645
McDonalds,http://mylocalmcds.com/3131,195500265650-en-us,210210,3131,62,DETROIT  MI.,12640,7495 23 MILE RD,UTICA,MI,48316-4421,USA,5862549868,42.669968,-83.037949
McDonalds,http://mylocalmcds.com/7743,195500295671-en-us,340480,7743,61,COLUMBUS  OH.,12360,4435 EXECUTIVE PARKWAY,WESTERVILLE,OH,43081-3850,USA,6148901096,40.082845,-82.896563
McDonalds,http://mylocalmcds.com/10553,195500296777-en-us,340631,10553,61,COLUMBUS  OH.,12360,3550 E BROAD ST,COLUMBUS,OH,43213-1116,USA,6142372776,39.973209,-82.906292
McDonalds,http://mylocalmcds.com/4148,195500293868-en-us,340297,4148,61,COLUMBUS  OH.,12360,1300 S COURT ST,CIRCLEVILLE,OH,43113-9195,USA,7404771950,39.586668,-82.951991
McDonalds,http://mylocalmcds.com/33609,195500569246-en-us,411065,33609,35,KNOXVILLE  TN.,14520,HARDIN VALLEY & PELLISSIPPI PKWY,KNOXVILLE,TN,37920,USA,8656949500,35.947176,-84.159432
McDonalds,http://mylocalmcds.com/16324,195500258867-en-us,170323,16324,39,NEW ORLEANS  LA.,16160,701 CLEARVIEW PKY,METAIRIE,LA,70001,USA,5048285266,29.980995,-90.178985
McDonalds,http://mylocalmcds.com/17747,195500268941-en-us,211337,17747,62,DETROIT  MI.,12640,56915 VAN DYKE,SHELBY TWP,MI,48316,USA,5866772186,42.713155,-83.036176
McDonalds,http://mylocalmcds.com/6881,195500257945-en-us,170127,6881,39,NEW ORLEANS  LA.,16160,9601 JEFFERSON HWY,RIVER RIDGE,LA,70123,USA,5047372129,29.956277,-90.217034
McDonalds,http://mylocalmcds.com/3233,195500265766-en-us,210226,3233,62,DETROIT  MI.,12640,14271 GRATIOT AVE,DETROIT,MI,48205-2425,USA,3135214212,42.434734,-82.978539
McDonalds,http://mylocalmcds.com/11128,195500297316-en-us,340761,11128,61,COLUMBUS  OH.,12360,4250 INTERNATIONAL GTWY,COLUMBUS,OH,43219-1747,USA,6142366066,39.999196,-82.894131
McDonalds,http://mylocalmcds.com/7584,195500313184-en-us,420394,7584,37,CORPUS CHRISTI  TX.,12400,11202 LEOPARD ST,ANNAVILLE,TX,78410,USA,3612429103,27.846607,-97.586501
McDonalds,http://mylocalmcds.com/25135,195500334936-en-us,211683,25135,62,DETROIT  MI.,12640,4200 CONNOR AVE,DETROIT,MI,48215,USA,3134992289,42.384029,-82.968651
McDonalds,http://mylocalmcds.com/13845,195500298825-en-us,341253,13845,61,COLUMBUS  OH.,12360,359 AGLER RD,GAHANNA,OH,43230,USA,6144757900,40.018981,-82.889875
McDonalds,http://mylocalmcds.com/30801,195500349527-en-us,211842,30801,62,FLINT-SAGINAW-BAY CITY  MI.,13040,605 EAST LAKE STREET,TAWAS CITY,MI,48730,USA,9893623956,44.27567,-83.505262
McDonalds,http://mylocalmcds.com/15201,195500299013-en-us,341302,15201,61,COLUMBUS  OH.,12360,1067 N. BRIDGE,CHILLICOTHE,OH,45601,USA,7407796237,39.357397,-82.975644
McDonalds,http://mylocalmcds.com/3841,195500257570-en-us,170064,3841,39,NEW ORLEANS  LA.,16160,301 VETERANS HWY,METAIRIE,LA,70005-3007,USA,5048356437,30.00118,-90.125984
McDonalds,http://mylocalmcds.com/1766,195500265162-en-us,210122,1766,62,DETROIT  MI.,12640,30837 SCHOENHERR ROAD,WARREN,MI,48093-6857,USA,5867510270,42.52066,-82.988815
McDonalds,http://mylocalmcds.com/30010,195500347943-en-us,341782,30010,61,COLUMBUS  OH.,12360,85 N. MILLER DRIVE,SUNBURY,OH,43074,USA,7409655906,40.248524,-82.868047
McDonalds,http://mylocalmcds.com/12321,195500267692-en-us,210572,12321,62,DETROIT  MI.,12640,45010 UTICA PARK BLVD,SHELBY TOWNSHIP,MI,48315-5911,USA,5862540762,42.62771,-83.007201
McDonalds,http://mylocalmcds.com/2164,195500292762-en-us,340166,2164,61,COLUMBUS  OH.,12360,40 N BRIDGE ST,CHILLICOTHE,OH,45601-2614,USA,7407721294,39.335387,-82.975074
McDonalds,http://mylocalmcds.com/7432,195500295602-en-us,340473,7432,61,TOLEDO  OH.,18520,18 NE CATAWBA RD,PORT CLINTON,OH,43452-3701,USA,4197344092,41.524579,-82.859486
McDonalds,http://mylocalmcds.com/27495,195500345918-en-us,101102,27495,31,ATLANTA  GA.,10520,2847 MARTHA BERRY BLVD,ROME,GA,30165,USA,7062341080,34.304988,-85.175058
McDonalds,http://mylocalmcds.com/10453,195500296333-en-us,340570,10453,61,COLUMBUS  OH.,12360,535 W MARION RD,MT GILEAD,OH,43338,USA,4199464551,40.548377,-82.845271
McDonalds,http://mylocalmcds.com/31077,195500486246-en-us,170495,31077,39,NEW ORLEANS  LA.,16160,1151 S. CLEARVIEW PKWY,JEFFERSON,LA,70121,USA,5047331421,29.961844,-90.183709
McDonalds,http://mylocalmcds.com/2929,195500321059-en-us,430014,2929,46,SALT LAKE CITY  UT.,17720,798 E SAINT GEORGE BLVD,ST. GEORGE,UT,84770,USA,4356735938,37.109546,-113.566623
McDonalds,http://mylocalmcds.com/27122,195500343983-en-us,170453,27122,39,NEW ORLEANS  LA.,16160,2700 AIRLINE DR,METAIRIE,LA,70002,USA,5042191959,29.97378,-90.151404
McDonalds,http://mylocalmcds.com/5569,195500266732-en-us,210391,5569,62,DETROIT  MI.,12640,13640 SOUTHCOVE DR,STERLING HEIGHTS,MI,48313-1334,USA,5862475120,42.618202,-82.990883
McDonalds,http://mylocalmcds.com/1696,195500292656-en-us,340138,1696,61,COLUMBUS  OH.,12360,2520 SOUTH HAMILTON ROAD,COLUMBUS,OH,43232-4952,USA,6147591696,39.925161,-82.878906
McDonalds,http://mylocalmcds.com/22637,195500300313-en-us,341527,22637,61,COLUMBUS  OH.,12360,3750 S HAMILTON RD,GROVEPORT,OH,43125,USA,6148367172,39.897739,-82.881617
McDonalds,http://mylocalmcds.com/34735,195500637693-en-us,341931,34735,61,COLUMBUS  OH.,12360,4640 E MAIN ST,COLUMBUS,OH,43236,USA,6148636631,39.955803,-82.874078
McDonalds,http://mylocalmcds.com/11973,195500308234-en-us,410394,11973,31,KNOXVILLE  TN.,14520,840 PATTERSON ST,MADISONVILLE,TN,37354,USA,4234421812,35.51117,-84.367407
McDonalds,http://mylocalmcds.com/4892,195500266541-en-us,210363,4892,62,FLINT-SAGINAW-BAY CITY  MI.,13040,635 SOUTH CEDAR,IMLAY CITY,MI,48444-1343,USA,8107240688,43.016197,-83.071215
McDonalds,http://mylocalmcds.com/17565,195500268927-en-us,211326,17565,62,DETROIT  MI.,12640,894 N VAN DYKE,ALMONT,MI,48003,USA,8107982124,42.929111,-83.050133
McDonalds,http://mylocalmcds.com/2072,195500265261-en-us,210143,2072,62,DETROIT  MI.,12640,15401 E 12 MILE RD,ROSEVILLE,MI,48066-1840,USA,5867783020,42.509445,-82.963806
McDonalds,http://mylocalmcds.com/20174,195500300030-en-us,341468,20174,61,COLUMBUS  OH.,12360,4840 N HAMILTON RD,COLUMBUS,OH,43230,USA,6148554840,40.056203,-82.863003
McDonalds,http://mylocalmcds.com/33708,195500574431-en-us,341900,33708,61,COLUMBUS  OH.,12360,298 SOUTH HAMILTON ROAD,GAHANNA,OH,43230,USA,6144752112,40.010647,-82.866626
McDonalds,http://mylocalmcds.com/4596,195500294001-en-us,340312,4596,61,COLUMBUS  OH.,12360,701 W EMMITT AVE,WAVERLY,OH,45690-1015,USA,7409474661,39.119947,-82.99316
McDonalds,http://mylocalmcds.com/5110,195500257662-en-us,170080,5110,39,NEW ORLEANS  LA.,16160,2916 JEFFERSON HWY,JEFFERSON,LA,70121-3706,USA,5048333579,29.962518,-90.156317
McDonalds,http://mylocalmcds.com/7360,195500307343-en-us,410163,7360,35,KNOXVILLE  TN.,14520,11205 KINGSTON PIKE,FARRAGUT,TN,37934,USA,8659662600,35.88456,-84.154806
McDonalds,http://mylocalmcds.com/3988,195500266077-en-us,210293,3988,62,DETROIT  MI.,12640,66500 VAN DYKE,WASHINGTON,MI,48095-2015,USA,5867526404,42.783089,-83.012383
McDonalds,http://mylocalmcds.com/27407,195500345550-en-us,410758,27407,35,KNOXVILLE  TN.,14520,326 LOVELL ROAD,KNOXVILLE,TN,37922,USA,8659662250,35.903237,-84.14212
McDonalds,http://mylocalmcds.com/7941,195500296074-en-us,340532,7941,61,COLUMBUS  OH.,12360,1124 E MAIN ST,CHILLICOTHE,OH,45601-2850,USA,7407742335,39.337735,-82.950056
McDonalds,http://mylocalmcds.com/12201,195500297828-en-us,341043,12201,61,TOLEDO  OH.,18520,100 MCDONALD'S DR,BELLEVUE,OH,44811-9633,USA,4194832215,41.269827,-82.820885
McDonalds,http://mylocalmcds.com/19405,195500269306-en-us,211444,19405,62,DETROIT  MI.,12640,15855 15 MILE RD,CLINTON TOWNSHIP,MI,48035,USA,5867922389,42.553738,-82.962364
McDonalds,http://mylocalmcds.com/5459,195500266589-en-us,210370,5459,62,DETROIT  MI.,12640,16950 HARPER RD,DETROIT,MI,48224,USA,3138867575,42.41552,-82.937813
McDonalds,http://mylocalmcds.com/22884,195500330006-en-us,211554,22884,62,DETROIT  MI.,12640,43180 HAYES RD,CLINTON TOWNSHIP,MI,48038,USA,5862268762,42.613544,-82.972038
McDonalds,http://mylocalmcds.com/15806,195500267999-en-us,211020,15806,62,DETROIT  MI.,12640,17800 EAST 8 MILE ROAD,HARPER WOODS,MI,48225,USA,3135218246,42.449764,-82.939995
McDonalds,http://mylocalmcds.com/10803,195500321479-en-us,430083,10803,46,SALT LAKE CITY  UT.,17720,1235 S BLUFF,ST. GEORGE,UT,84770-5249,USA,4356731422,37.08737,-113.5844
McDonalds,http://mylocalmcds.com/10043,195500256993-en-us,160167,10043,61,LEXINGTON  KY.,14880,931 KY HWY 15 N,JACKSON,KY,41339-0904,USA,6066665788,37.561352,-83.39865
McDonalds,http://mylocalmcds.com/1496,195500265094-en-us,210100,1496,62,DETROIT  MI.,12640,17921 E 9 MILE RD,EASTPOINT,MI,48021,USA,5867721311,42.465603,-82.935982
McDonalds,http://mylocalmcds.com/14093,195500254630-en-us,160222,14093,27,CHARLESTON-HUNTINGTON  W.V.,11800,1640 WEST MAIN STREET,WEST LIBERTY,KY,41472,USA,6067437800,37.898252,-83.28398
McDonalds,http://mylocalmcds.com/18341,195500269146-en-us,211399,18341,62,DETROIT  MI.,12640,26765 GRATIOT,ROSEVILLE,MI,48066,USA,5867757029,42.493776,-82.940055
McDonalds,http://mylocalmcds.com/15970,195500256313-en-us,160325,15970,27,CHARLESTON-HUNTINGTON  W.V.,11800,720 E. TOM T. HALL BLVD,OLIVE HILL,KY,41164,USA,6062860203,38.304244,-83.161726
McDonalds,http://mylocalmcds.com/2230,195500292809-en-us,340172,2230,61,COLUMBUS  OH.,12360,220 PORTLAND WAY N,GALION,OH,44833-1631,USA,4194689366,40.735817,-82.802304
McDonalds,http://mylocalmcds.com/3682,195500257532-en-us,170060,3682,39,NEW ORLEANS  LA.,16160,6219 W. PARK AVENUE,HOUMA,LA,70364,USA,9858686593,29.626689,-90.75162
McDonalds,http://mylocalmcds.com/12614,195500254388-en-us,160213,12614,35,KNOXVILLE  TN.,14520,630 KENTUCKY AVE,PINEVILLE,KY,40977,USA,6063371505,36.764489,-83.704465
McDonalds,http://mylocalmcds.com/31702,195500496559-en-us,411030,31702,35,KNOXVILLE  TN.,14520,7134 OAK RIDGE HIGHWAY,KARNS,TN,37931,USA,8659859500,35.990007,-84.075797
McDonalds,http://mylocalmcds.com/487,195500264875-en-us,210031,487,62,DETROIT  MI.,12640,27901 GRATIOT AVE,ROSEVILLE,MI,48066,USA,5867776698,42.501617,-82.934555
McDonalds,http://mylocalmcds.com/7007,195500267067-en-us,210448,7007,62,DETROIT  MI.,12640,41500 GARFIELD RD,CLINTON TOWNSHIP,MI,48038,USA,5862637650,42.601807,-82.951828
McDonalds,http://mylocalmcds.com/28002,195500258669-en-us,170267,28002,39,NEW ORLEANS  LA.,16160,3443 S CARROLLTON,NEW ORLEANS,LA,70118,USA,5042594626,29.963281,-90.111819
McDonalds,http://mylocalmcds.com/5462,195500257709-en-us,170086,5462,39,NEW ORLEANS  LA.,16160,4240 LOUISA ST,NEW ORLEANS,LA,70126-5009,USA,5049441712,30.00419,-90.036387
McDonalds,http://mylocalmcds.com/4992,195500257655-en-us,170078,4992,39,NEW ORLEANS  LA.,16160,10001 I 10 SERVICE ROAD,NEW ORLEANS,LA,70127-2719,USA,5042485764,30.038452,-89.975712
McDonalds,http://mylocalmcds.com/34783,195500676876-en-us,211898,34783,62,DETROIT  MI.,12640,18201 MACK AVENUE,DETROIT,MI,48224,USA,3134991121,42.409462,-82.914486
McDonalds,http://mylocalmcds.com/7374,195500258065-en-us,170146,7374,39,NEW ORLEANS  LA.,16160,1918 N BROAD ST,NEW ORLEANS,LA,70119-1848,USA,5043243531,29.983598,-90.070866
McDonalds,http://mylocalmcds.com/25374,195500336091-en-us,170427,25374,39,NEW ORLEANS  LA.,16160,2951 HWY 90,AVONDALE,LA,70094,USA,5044362208,29.909186,-90.204369
McDonalds,http://mylocalmcds.com/25384,195500336152-en-us,170428,25384,39,NEW ORLEANS  LA.,16160,3025 ELYSIAN FIELDS AVE,NEW ORLEANS,LA,70122-3626,USA,5049488666,29.98955,-90.05784
McDonalds,http://mylocalmcds.com/11486,195500258386-en-us,170192,11486,39,NEW ORLEANS  LA.,16160,6005 BULLARD RD,NEW ORLEANS,LA,70128,USA,5042404041,30.043728,-89.958336
McDonalds,http://mylocalmcds.com/11669,195500272207-en-us,230115,11669,39,BILOXI-GULFPORT-PASCAGOULA  MS.,10960,12135 HWY 63 S,LUCEDALE,MS,39452-2908,USA,6019472284,30.910263,-88.598777
McDonalds,http://mylocalmcds.com/34956,195500687452-en-us,341943,34956,61,COLUMBUS  OH.,12360,5421 NEW ALBANY RD W,NEW ALBANY,OH,43054,USA,6147755000,40.094208,-82.823769
McDonalds,http://mylocalmcds.com/579,195500240145-en-us,100010,579,31,ATLANTA  GA.,10520,1504 TURNER MCCALL BLVD,ROME,GA,30161,USA,7062356445,34.246075,-85.161697
McDonalds,http://mylocalmcds.com/20759,195500322001-en-us,430159,20759,46,SALT LAKE CITY  UT.,17720,1911 W SUNSET BLVD,ST. GEORGE,UT,84770,USA,4356882199,37.122522,-113.624231
McDonalds,http://mylocalmcds.com/2838,195500257365-en-us,170033,2838,39,NEW ORLEANS  LA.,16160,2757 CANAL ST,NEW ORLEANS,LA,70119-5501,USA,5043090908,29.966839,-90.088206
McDonalds,http://mylocalmcds.com/29437,195500346373-en-us,170472,29437,39,NEW ORLEANS  LA.,16160,1709 MARTIN LUTHER KING BLVD,HOUMA,LA,70364,USA,9858763662,29.610773,-90.754075
McDonalds,http://mylocalmcds.com/21221,195500269405-en-us,211485,21221,62,DETROIT  MI.,12640,18001 HALL RD,MACOMB,MI,48044,USA,5862630569,42.628954,-82.941587
McDonalds,http://mylocalmcds.com/11149,195500307985-en-us,410353,11149,35,KNOXVILLE  TN.,14520,9501 KINGSTON PIKE,KNOXVILLE,TN,37923,USA,8655313911,35.910057,-84.099882
McDonalds,http://mylocalmcds.com/24544,195500332550-en-us,341635,24544,61,COLUMBUS  OH.,12360,6323 E MAIN ST,REYNOLDSBURG,OH,43068,USA,6148681725,39.95436,-82.827773
McDonalds,http://mylocalmcds.com/3205,195500306483-en-us,410054,3205,35,KNOXVILLE  TN.,14520,322 CEDAR BLUFF RD,KNOXVILLE,TN,37923,USA,8656914556,35.921112,-84.09191
McDonalds,http://mylocalmcds.com/6808,195500241319-en-us,100229,6808,31,CHATTANOOGA  TN.,11880,1047 N 3RD AVE,CHATSWORTH,GA,30705-2117,USA,7066957168,34.784693,-84.771511
McDonalds,http://mylocalmcds.com/17704,195500269009-en-us,211361,17704,62,FLINT-SAGINAW-BAY CITY  MI.,13040,6180 W MAIN ST.,CASS,MI,48726,USA,9898724841,43.600184,-83.183078
McDonalds,http://mylocalmcds.com/7955,195500267234-en-us,210476,7955,62,DETROIT  MI.,12640,35243 GROESBECK HWY,CLINTON TOWNSHIP,MI,48035,USA,5867927930,42.556358,-82.922852
McDonalds,http://mylocalmcds.com/7888,195500295930-en-us,340511,7888,61,COLUMBUS  OH.,12360,6350 TUSSING RD,REYNOLDSBURG,OH,43068-3983,USA,6148644454,39.927769,-82.828023
McDonalds,http://mylocalmcds.com/7215,195500313306-en-us,420413,7215,37,CORPUS CHRISTI  TX.,12400,301 S HWY 77,ROBSTOWN,TX,78380-4310,USA,3613878712,27.785439,-97.655629
McDonalds,http://mylocalmcds.com/30484,195500348919-en-us,422525,30484,37,CORPUS CHRISTI  TX.,12400,2701 E MAIN (W*M #791),ALICE,TX,78332,USA,3616611269,27.769177,-98.043317
McDonalds,http://mylocalmcds.com/23708,195500330013-en-us,211566,23708,62,DETROIT  MI.,12640,18250 23 MILE RD,MACOMB,MI,48044,USA,5862631876,42.671558,-82.941711
McDonalds,http://mylocalmcds.com/1669,195500309835-en-us,420038,1669,37,CORPUS CHRISTI  TX.,12400,4101 LEOPARD ST,CORPUS CHRISTI,TX,78408-2825,USA,3618848601,27.796706,-97.440735
McDonalds,http://mylocalmcds.com/16330,195500298184-en-us,341140,16330,61,COLUMBUS  OH.,12360,6914 E BROAD ST,COLUMBUS,OH,43213,USA,6148646023,39.982741,-82.818155
McDonalds,http://mylocalmcds.com/2202,195500265292-en-us,210149,2202,62,DETROIT  MI.,12640,32222 GRATIOT AVENUE,ROSEVILLE,MI,48066-1140,USA,5862943065,42.534031,-82.91198
McDonalds,http://mylocalmcds.com/15747,195500299105-en-us,341322,15747,61,COLUMBUS  OH.,12360,6161 GENDER RD,CANAL WINCHESTER,OH,43110,USA,6148336413,39.854908,-82.828878
McDonalds,http://mylocalmcds.com/32296,195500501703-en-us,411040,32296,31,KNOXVILLE  TN.,14520,1936 U.S. 411,VONORE,TN,37885,USA,4238843690,35.579325,-84.270433
McDonalds,http://mylocalmcds.com/32319,195500512198-en-us,411042,32319,35,KNOXVILLE  TN.,14520,8451 MIDDLEBROOK PIKE,KNOXVILLE,TN,37919,USA,8656909509,35.944496,-84.069428
McDonalds,http://mylocalmcds.com/6927,195500267050-en-us,210447,6927,62,DETROIT  MI.,12640,22333 E 9 MILE RD,ST. CLAIR SHORES,MI,48080,USA,5864456196,42.466953,-82.895935
McDonalds,http://mylocalmcds.com/3083,195500257396-en-us,170038,3083,39,NEW ORLEANS  LA.,16160,2609 SAINT CLAUDE AVE,NEW ORLEANS,LA,70117-7248,USA,5049433494,29.969472,-90.049622
McDonalds,http://mylocalmcds.com/17085,195500255545-en-us,160278,17085,35,KNOXVILLE  TN.,14520,3615 W CUMBERLAND AVE,MIDDLESBORO,KY,40965,USA,6062485945,36.604739,-83.740488
McDonalds,http://mylocalmcds.com/6969,195500258003-en-us,170135,6969,39,NEW ORLEANS  LA.,16160,2856 SOUTH CLAIBORNE,NEW ORLEANS,LA,70125-3932,USA,5048948691,29.941577,-90.095297
McDonalds,http://mylocalmcds.com/21782,195500259062-en-us,170378,21782,39,NEW ORLEANS  LA.,16160,4850 HIGHWAY 1,RACELAND,LA,70394,USA,9855328003,29.693301,-90.552641
McDonalds,http://mylocalmcds.com/12131,195500268033-en-us,211034,12131,62,FLINT-SAGINAW-BAY CITY  MI.,13040,3430 MAIN STREET,MARLETTE,MI,48453-1239,USA,9896353877,43.31945,-83.080292
McDonalds,http://mylocalmcds.com/10983,195500258317-en-us,170182,10983,39,NEW ORLEANS  LA.,16160,711 CANAL ST,NEW ORLEANS,LA,70130,USA,5045254560,29.953576,-90.069183
McDonalds,http://mylocalmcds.com/30431,195500348797-en-us,411012,30431,35,KNOXVILLE  TN.,14520,6777 CLINTON HWY (W*M #1318),KNOXVILLE,TN,37849,USA,8659389500,36.005439,-84.026659
McDonalds,http://mylocalmcds.com/488,195500264882-en-us,210033,488,62,DETROIT  MI.,12640,31255 HARPER AVENUE,ST. CLAIR SHORES,MI,48082,USA,5862934060,42.526134,-82.89711
McDonalds,http://mylocalmcds.com/11284,195500308067-en-us,410361,11284,35,KNOXVILLE  TN.,14520,6715 CLINTON HWY,KNOXVILLE,TN,37849,USA,8659382111,36.006643,-84.024559
McDonalds,http://mylocalmcds.com/27413,195500345581-en-us,410759,27413,35,KNOXVILLE  TN.,14520,WALKER SPRINGS & I 40,KNOXVILLE,TN,37923,USA,8655319500,35.925047,-84.065488
McDonalds,http://mylocalmcds.com/5888,195500312170-en-us,420282,5888,37,CORPUS CHRISTI  TX.,12400,1220 E MAIN,ALICE,TX,78332-5049,USA,3616648790,27.753267,-98.060293
McDonalds,http://mylocalmcds.com/25553,195500336879-en-us,422120,25553,37,CORPUS CHRISTI  TX.,12400,212 N JOHNSON,ALICE,TX,78332,USA,3616648020,27.752441,-98.082144
McDonalds,http://mylocalmcds.com/14957,195500308876-en-us,410471,14957,35,KNOXVILLE  TN.,14520,409 EMORY RD,POWELL,TN,37938,USA,8659473962,36.050083,-83.998971
McDonalds,http://mylocalmcds.com/24870,195500333687-en-us,170419,24870,39,NEW ORLEANS  LA.,16160,501 WESTBANK EXPY,WESTWEGO,LA,70094,USA,5043285038,29.899965,-90.146608
