ID,Company,Address,City,State,Zipcode,Country,Phone,Member_Type,Type,URL,Latitude,Longitude
900076144,Legal Remedy Brewing,129 Oakland Ave,Rock Hill,SC,29730-4019,United States,(803) 324-2337,HQ,Brewpub,www.legalremedybrewing.com,34.9306573,-81.0244487
000134250,Legend Brewing Co,321 W 7th St,Richmond,VA,23224-2307,United States,(804) 232-8871,HQ,Micro,www.legendbrewing.com,37.5266679,-77.4429803
000134251,Legends Brewhouse and Eatery (#1),2840 Shawano Ave,Green Bay,WI,54313-6725,United States,(920) 662-1111,NHQ,Brewpub,www.legendseatery.com,44.5532643,-88.0975927
000201111,Legends Craft Brewery,1301 S Lewis St.,Anaheim,CA,92805-6431,United States,(888) 327-0202,NHQ,Micro,www.legendsbeer.com,33.8165340,-117.8988850
900109979,Legion Brewing Company,1906 Commonwealth Ave.,Charlotte,NC,28205-5020,United States,(844) 467-5683,HQ,Micro,www.legionbrewing.com,35.2183870,-80.8129630
900130312,Leikam Brewing,,Portland,OR,,United States,(503) 230-9636,NHQ,Micro,www.leikambrewing.com,45.5230622,-122.6764816
000134252,Leinenkugel's 10th Street Brewery,1515 N 10th St,Milwaukee,WI,53205-2157,United States,(414) 931-3900,BREW,Large,www.leinie.com,43.0503150,-87.9245790
900137538,Lemons Mill Brewery,1467 Warwick Rd.,Harrodsburg,KY,40330-8768,United States,,NHQ,Micro,www.lemonsmillbrewery.com,37.7947868,-84.8331478
900136323,Lena Brewing Company,9416 W. Wagner Rd.,Lena,IL,61048-9664,United States,,HQ,Micro,,42.3571246,-89.7988744
000134254,Lengthwise Brewing Co,6720 Schirra Ct,Bakersfield,CA,93313-2132,United States,(661) 836-2537,HQ,Brewpub,www.lengthwise.com,35.3170381,-119.0774730
900135996,Lenny Boy Brewing Co,3000 South Tryon St,Charlotte,NC,28217,United States,(980) 585-1728,HQ,Micro,www.discoverlennyboy.com,35.2014440,-80.8735950
900161189,Levante Brewing Company,"208 Carter Dr, Suite 2",West Chester,PA,19382,United States,(484) 999-8761,HQ,Micro,www.levantebrewing.com,39.9489353,-75.5879947
900109022,Levity Brewing Co,"1381 Wayne Ave, Suite A",Indiana,PA,15701-3526,United States,,HQ,Brewpub,www.levitybrewing.com,40.5952086,-79.1621504
000134707,Lewis & Clark Brewing Co,1517 Dodge Ave,Helena,MT,59601-2970,United States,(406) 442-5960,HQ,Micro,www.lewisandclarkbrewing.com,46.6003840,-112.0217100
000179939,Lexington Avenue Brewery - The LAB,39 N Lexington Ave,Asheville,NC,28801-2827,United States,(828) 252-0212,HQ,Brewpub,www.lexavebrew.com,35.5961198,-82.5534189
900100470,Lexington Brewing Co,5475 Main St,Lexington,MI,48450-9385,United States,(810) 359-5012,NHQ,Brewpub,www.lexingtonbrewery.com,43.2687457,-82.5309865
000134256,Liberal Cup Public House and Brewery,115 Water St,Hallowell,ME,04347-1357,United States,(207) 623-2739,HQ,Brewpub,www.theliberalcup.com,44.2863328,-69.7903217
900034750,Libertine Brewing Company,1234 Broad St.,San Luis Obispo,CA,93401-3908,United States,(805) 772-0700,HQ,Brewpub,www.libertinebrewing.com,35.2777013,-120.6631272
900007131,Liberty Brewery & Grill,914 Mall Loop Rd,High Point,NC,27262-7654,United States,(336) 882-4677,BREW,Brewpub,,35.9879500,-80.0042820
000134258,Liberty Steakhouse and Brewery,1321 Celebrity Cir,Myrtle Beach,SC,29577-7445,United States,(843) 626-4677,HQ,Brewpub,www.libertybreweryandgrill.com/home,33.7193785,-78.8817982
000186130,Liberty Street Brewing Co,149 W Liberty St Ste 1,Plymouth,MI,48170-8001,United States,(248) 705-4171,HQ,Micro,www.libertystreetbeer.com,42.3791864,-83.4612411
000134260,"Library Restaurant, Bar and Brewpub",62 Isle Royale St,Houghton,MI,49931-1827,United States,(906) 487-5882,NHQ,Brewpub,www.librarybrewpub.com,47.1220534,-88.5669055
000134261,Library Sports Grill and Brewery ,201 E Custer St,Laramie,WY,82070-3633,United States,(307) 742-0500,NHQ,Brewpub,laramie.librarysportsgrille.com,41.3093930,-105.5946281
900023649,LIC Beer Project,3928 23rd St,Long Island City,NY,11101-4817,United States,(917) 832-6840,NHQ,Micro,www.licbp.com,40.7685282,-73.8731413
000208314,Lickinghole Creek Craft Brewery,4100 Knolls Point Dr,Goochland,VA,23063-2858,United States,(804) 314-8717,HQ,Micro,www.lickingholecreek.com,37.7433012,-78.0091136
000203238,Lift Bridge Brewery,1900 Tower Dr W,Stillwater,MN,55082-7515,United States,(888) 430-2337,HQ,Micro,www.liftbridgebrewery.com,45.0391770,-92.8317970
900034139,Light the Lamp Brewery,10 N Lake St Ste 107,Grayslake,IL,60030-3636,United States,(847) 752-8489,HQ,Micro,www.lightthelampbrewery.com,42.3445120,-88.0443230
000166418,Lightning Brewery,13200 Kirkham Way Ste 105,Poway,CA,92064-7126,United States,,HQ,Micro,,32.9354908,-117.0435159
900166014,Like Minds Brewing Co.,823 E. Hamilton St,Milwaukee,WI,53202,United States,,NHQ,Micro,www.likemindsbrewingco.com,43.0542058,-87.9014166
000205205,Lil' Charlie's Restaurant & Brewery,504 E Pearl St,Batesville,IN,47006-1585,United States,(812) 934-6392,NHQ,Brewpub,www.lilcharlies.com,39.2966173,-85.2182832
000134265,Lilys Seafood Restaurant and Brewery,410 S Washington Ave,Royal Oak,MI,48067-3824,United States,(248) 591-5459,HQ,Brewpub,,42.4868919,-83.1469215
900165163,Lincoln Brewing Co,2912 N. Main Street,Fuquay Varina,NC,27526-5499,United States,(919) 285-2318,NHQ,Micro,www.lincolnbrewery.com,35.6168132,-78.7343474
900095655,Lincoln Court Brewery,1061 Lincoln Ct,San Jose,CA,95125-2638,United States,(408) 348-4589,NHQ,Micro,www.lincolncourtbrewery.com,37.2924090,-121.8875590
000197039,Linden Street Brewery,95 Linden St Ste 7,Oakland,CA,94607-2516,United States,(510) 812-1264,HQ,Micro,www.lindenbeer.com,37.7994985,-122.2879045
900126773,Lineage Brewing,2971 N High St,Columbus,OH,43202-1103,United States,,HQ,Brewpub,www.lineagebrew.com,40.0228282,-83.0135627
000134267,"Lion Brewery Inc, The",700 N Pennsylvania Ave,Wilkes Barre,PA,18705-2451,United States,(570) 823-8801,NHQ,Regional,www.lionbrewery.com,41.2551787,-75.8577837
900102179,Lion Bridge Brewing Company,59 16th Ave SW,Cedar Rapids,IA,52404-5948,United States,(319) 200-4460,HQ,Micro,www.lionbridgebrewing.com,41.9650801,-91.6603498
900127207,Lion's Tail Brewing,,Greenville,WI,54942,United States,,NHQ,Micro,,44.3002628,-88.5364954
900063159,Lionstone Brewing,1225 S Oakwood Ave,Geneseo,IL,61254-1990,United States,(309) 269-6220,HQ,Brewpub,www.lionstonebrewing.com,41.4360958,-90.1575715
900010730,Liquid Hero Brewery,50 E North St,York,PA,17401-2421,United States,(717) 814-9250,HQ,Micro,www.liquidhero.com,39.9666293,-76.7286599
900050015,Liquid Mechanics Brewing Company,297 N US Highway 287,Lafayette,CO,80026-8932,United States,(720) 550-7813,HQ,Micro,www.liquidmechanicsbrewing.com,39.9995210,-105.1035763
900000778,Liquid Riot Bottling Co.,4 Canal Plz Ste 1,Portland,ME,04101-4034,United States,(207) 221-8889,HQ,Brewpub,www.novareresbiercafe.com,43.6569464,-70.2550146
900134922,Lithermans Limited Brewery,126 Hall St,Concord,NH,03301,United States,(603) 818-9102,HQ,Micro,www.lithermans.beer,43.1809239,-71.5252782
900109752,Lithology Brewing,211A Main St,Farmingdale,NY,11735,United States,(516) 962-0585,HQ,Proprietor,www.lithologybrewing.com,40.7340910,-73.4458301
000134268,Little Apple Brewing Co,1110 Westloop Pl,Manhattan,KS,66502-2838,United States,(785) 539-5500,HQ,Brewpub,www.littleapplebrewery.com,39.1914380,-96.6081930
900065682,Little Dog Brewing Co.,141 Steiner Avenue,Neptune City,NJ,07753-6500,United States,(732) 361-3555,HQ,Brewpub,Www.littledogbrewing.com,40.2021741,-74.0224603
900092062,Little Fish Brewing Company,8675 Armitage Rd,Athens,OH,45701-8900,United States,,HQ,Micro,www.littlefishbrewing.com,39.3329610,-82.1297510
900036233,Little Harpeth Brewing Co,30 Oldham St,Nashville,TN,37213-1107,United States,,HQ,Micro,www.littleharpethbrewing.com,36.1741119,-86.7760890
900143834,Little Machine, 2924 W 20th Ave,Denver,CO,80211-4622,United States,,HQ,Micro,www.littlemachinebeer.com,39.7473160,-105.0243450
900180243,Little Miss Brewing,,,CO,,United States,,NHQ,,placeholder,0.0000000,0.0000000
900093352,Little Toad Creek Brewery & Distillery,200 N Bullard St,Silver City,NM,88061,United States,,HQ,Brewpub,www.littletoadcreek.com,32.7697413,-108.2764923
000134269,Live Oak Brewing Co,1615 Crozier Ln,del Valle,TX,78617-2129,United States,(512) 385-2299,HQ,Micro,www.liveoakbrewing.com,30.2199510,-97.6608198
900103217,Lively Brewing Co / Ebenezer's Brewpub,112 Pleasant St,Brunswick,ME,04011-2207,United States,,HQ,Brewpub,,43.9130642,-69.9795029
900047707,Living the Dream Brewing Co.,12305 Dumont Way Unit A,Littleton,CO,80125-9788,United States,(775) 813-8703,HQ,Micro,www.livingthedreambrewing.com,39.5403320,-105.0398320
900077471,Livingood's Restaurant,697 Bear Swamp Rd,Peru,NY,12972-4803,United States,(518) 643-2020,HQ,Brewpub,www.livingoodsresturant.com,44.5760790,-73.5115710
900130521,Lizard Tail Brewing ,9800 Montgomery Blvd NE,Albuquerque,NM,87111-3576,United States,(505) 717-1301,NHQ,Brewpub,,35.1293487,-106.5323310
900017147,Local Brewing Co,69 Bluxome St,San Francisco,CA,94107-1605,United States,,HQ,Micro,www.localbrewingco.com,37.7764897,-122.3971600
900081266,Local Option,1102 W Webster Ave Ste 1,Chicago,IL,60614-7089,United States,,NHQ,Contract,,41.9219309,-87.6561669
900079706,Locavore Beer Works,5950 S Platte Canyon Rd,Littleton,CO,80123-7500,United States,(720) 476-4419,HQ,Micro,www.locavorebeerworks.com,39.6085830,-105.0369210
900047288,Lock 27 Brewing,1035 S Main St,Centerville,OH,45458-3840,United States,(937) 433-2739,HQ,Brewpub,,39.6087598,-84.1606805
000157129,Lockdown Brewing Co,11327 Trade Center Dr #350,Rancho Cordova,CA,95742-6285,United States,(916) 835-7416,NHQ,Micro,www.lockdownbrewingcompany.com,38.6075455,-121.2639802
000158555,Lodi Beer Company,105 S School St,Lodi,CA,95240-3509,United States,(209) 368-2964,HQ,Brewpub,www.lodibeercompany.com,38.1327338,-121.2739602
900165165,Loe's Brewing Company,1048 Harper Ave,Lenoir,NC,28645-5085,United States,(828) 754-3652,NHQ,Brewpub,www.loesbrewing.com,35.9127763,-81.5423422
900117420,Lofty Brewing Company,2935 N Prospect St Ste 108,Colorado Springs,CO,80907-6373,United States,(970) 988-3256,NHQ,Micro,www.loftbrewingcompany.com,38.8731269,-104.8108110
900044266,Logboat Brewing Co,504 Fay St,Columbia,MO,65201-4782,United States,(573) 397-6786,HQ,Micro,www.logboatbrewing.com,38.9573449,-92.3224670
900008593,Logsdon Farmhouse Ales,4785 Booth Hill Rd,Hood River,OR,97031-7411,United States,(541) 490-9161,HQ,Micro,www.farmhousebeer.com,45.5885010,-121.5362930
900166841,Lolo Peak Brewing Company,6201 Brewery Way,Lolo,MT,59847,United States,(406) 493-6231,NHQ,Brewpub,www.lolopeakbrewery.com,46.7659499,-114.0841824
000174546,"Lompoc Brewing, LLC/ The 5th Quadrant",3901 N Williams Ave Ste B,Portland,OR,97227-1465,United States,(503) 288-3996,HQ,Brewpub,www.newoldlompoc.com/5thquadranthome.html,45.5510471,-122.6668844
000186734,Lone Peak Brewery,48 Market Pl Big Sky,Big Sky,MT,59716,United States,(406) 995-3939,NHQ,Micro,www.lonepeakbrewery.com,45.2871574,-111.3956599
900161648,Lone Pine Brewing Company,219 Anderson Street,Portland,ME,04101,United States,(207) 229-3479,NHQ,Micro,www.lonepinebrewery.com,43.6702442,-70.2559411
000177768,Lone Pint Brewery,507 Commerce St,Magnolia,TX,77355-8520,United States,(713) 304-5069,HQ,Micro,www.lonepint.com,30.2089220,-95.7514080
000214618,Lone Tree Brewing Co,8200 Park Meadows Dr Ste 8222,Lone Tree,CO,80124-2746,United States,(303) 792-5822,HQ,Micro,www.lonetreebrewingco.com,39.5624402,-104.8929153
000190213,Lonerider Brewing Co,8816 Gulf Ct Ste 100,Raleigh,NC,27617-4628,United States,(919) 423-5203,HQ,Regional,www.loneriderbeer.com,35.9036720,-78.7624930
900130461,Lonesome Valley Brewing,3040 N Windsong Dr. Suite 101,Prescott Valley,AZ,86314-2250,United States,(928) 515-3541,NHQ,Brewpub,www.lonesomevalleybrewing.com,34.5872839,-112.3272940
000202756,Long Brewing LLC,,Newberg,OR,97132,United States,(503) 349-8341,NHQ,Micro,www.longbrewing.com,45.3001178,-122.9731565
000192442,Long Ireland Brewing Co,723 Pulaski St,Riverhead,NY,11901-3039,United States,,HQ,Micro,,40.9200703,-72.6739048
000134275,Long Trail Brewing Co,PO Box 168,Bridgewater Corners,VT,05035-0168,United States,(802) 672-5011,HQ,Regional,www.longtrail.com,43.5884026,-72.6559307
000134276,Long Valley Pub and Brewery,PO Box 401,Long Valley,NJ,07853-0401,United States,(908) 876-1122,HQ,Brewpub,www.longvalleypubandbrewery.com,40.7859331,-74.7801645
900014716,Long Wooden Spoon Brewing,4098 Business Park Dr,Amarillo,TX,79110-4233,United States,(806) 553-0397,HQ,Micro,www.lwsbrewing.com,35.1430825,-101.8820717
900110499,Longneck Brew House,950 SE Indian St,Stuart,FL,34997-5606,United States,(772) 210-2296,NHQ,Micro,www.longneckbrewhouse.com,27.1603129,-80.2405421
900073928,Lookout Brewing Company,103 S Ridgeway Ave,Black Mountain,NC,28711-3550,United States,(828) 357-5169,NHQ,Micro,www.lookoutbrewing.com,35.6192619,-82.3178630
900005359,Loomis Basin Brewing Co,3277 Swetzer Rd,Loomis,CA,95650-7607,United States,(916) 259-2739,NHQ,Micro,www.loomisbasinbrewing.com,38.8318624,-121.1905451
000213695,Loop Brewing Co,404 W A St,Mc Cook,NE,69001-3516,United States,(308) 345-5198,HQ,Brewpub,www.loopbrewingcompany.com,40.1977948,-100.6301486
900171099,"Loose Shoe Brewing Company, LLC",198 Ambriar Plaza,Amherst,VA,24521-4751,United States,434-946-BEER,HQ,Micro,www.looseshoebrewing.com,37.5649957,-79.0635191
900067968,Loowit Brewing,507 Columbia St,Vancouver,WA,98660-3194,United States,(360) 566-2323,HQ,Micro,www.loowitbrewing.com,45.6252284,-122.6736350
900137855,Lopez Island Brewing Co,4817 Center Rd,Lopez Island,WA,98261-8653,United States,(360) 468-2646,NHQ,Micro,www.lopezislandbrewingco.rocks,48.4844400,-122.8963010
900065787,Lord Hobo Brewing Co,5 Draper St. ,Woburn,MA,01801-4521,United States,,HQ,Micro,www.lordhobobrewing.com,42.4762100,-71.1288780
900102352,Lorelei Brewing Co,520 NAS Dr.,Corpus Christi,TX,78418,United States,(361) 445-8684,HQ,Micro,www.loreleibrewing.beer,27.6743280,-97.2792800
900005048,Los Angeles Ale Works,,Los Angeles,CA,,United States,,NHQ,Contract,www.losangelesaleworks.com,34.0522342,-118.2436849
900129188,Lost Cabin Beer Co.,1401 W. Omaha St #3 ,Rapid City,SD,57701,United States,(605) 718-5678,HQ,Micro,www.lostcabin.beer,44.0838823,-103.2424146
900144249,Lost Coast Brew House,1600 Sunset Dr.,Eureka,CA,95503,United States,(707) 445-4484,NBREW,Brewpub,www.lostcoast.com,40.7674073,-124.1891119
000134278,Lost Coast Brewery and Cafe,617 Fourth St.,Eureka,CA,95501-1013,United States,(707) 445-4480,NHQ,Regional,www.lostcoast.com,40.8032330,-124.1647040
000151950,Lost Duck Brewing Co.,723 Avenue H # 725,Fort Madison,IA,52627-2935,United States,(319) 372-8255,NHQ,Brewpub,www.duckbrewing.com,40.6303690,-91.3107550
000184526,Lost Falls Brewery,347 W 2nd Ave Ste D,Colville,WA,99114-2300,United States,(509) 684-0638,NHQ,Micro,www.lostfallsbrewery.com,48.5454788,-117.9095298
900082743,Lost Forty Brewing,501 Byrd St,Little Rock,AR,72202-2629,United States,(501) 246-5908,HQ,Micro,www.lost40brewing.com/,34.7424707,-92.2601425
900016474,Lost Highway Brewing,520 E Colfax Ave,Denver,CO,80203,United States,,HQ,Micro,www.losthighwaybrewing.com,39.7398299,-104.9804004
900127744,Lost Kingdom Brewery / Firehouse Distillery,7160 Main St,Ovid,NY,14521,United States,(607) 403-4020,NHQ,Micro,www.firehousedistillery.net,42.6775653,-76.8226533
900070947,Lost Nation Brewing,254 Wilkins St,Morrisville,VT,05661-6117,United States,,NHQ,Brewpub,www.lostnationbrewing.com,44.5692630,-72.6034390
900064440,"Lost Province Brewing Company, LLC",130 N Depot St,Boone,NC,28607-3603,United States,(828) 265-3506,HQ,Brewpub,www.lostprovince.com,36.2190760,-81.6835445
000204540,Lost Rhino Brewing Co,21730 Red Rum Dr Ste 142-162,Ashburn,VA,20147-5866,United States,,HQ,Micro,www.lostrhino.com,39.0161292,-77.4755682
000197027,Lost River Brewing Co,155 W Main St,Wardensville,WV,26851,United States,(304) 874-4455,NHQ,Brewpub,www.lostriverbrewing.com,39.0755826,-78.5969045
900143326,Loudoun Brewing Co,310 East Market Street,Leesburg,VA,20176-4101,United States,(571) 223-6097,HQ,Micro,www.loudounbrewing.com,39.1127640,-77.5589970
900110239,LoveCraft Brewing Co,275 5th St. Ste 101,Bremerton,WA,98337-1907,United States,,NHQ,Micro,www.lovecraftbrewing.com,47.5663264,-122.6257625
900170407,Lovelady Brewing Company,20 S Water St,Henderson,NV,89015,United States,(702) 927-4095,HQ,Micro,www.loveladybrewing.com,36.0354245,-114.9858041
900008702,Loveland Ale Works,118 W 4th St,Loveland,CO,80537-5523,United States,(970) 405-7465,HQ,Micro,www.lovelandaleworks.com,40.3953510,-105.0773372
900093365,Low Tide Brewing,2863 Maybank Highway,Johns Island,SC,29455,United States,,HQ,Micro,,32.7412880,-80.0415280
900075372,Lowdown Brewery + Kitchen,800 Lincoln St Unit 2,Denver,CO,80203-2710,United States,(720) 524-8065,HQ,Brewpub,www.lowdownbrewery.com,39.7293173,-104.9857596
900076371,Lower Forge Brewery,14 South Main Street,Medford,NJ,08055-2414,United States,(609) 506-5137,HQ,Micro,www.lowerforge.com,39.8991465,-74.8235398
900094434,Lowercase Brewing,8103 8th Ave S,Seattle,WA,98108-4399,United States,(206) 258-4987,HQ,Micro,www.lowercasebrewing.com,47.5303889,-122.3231782
900105578,LTD Brewery,725 Mainstreet,Hopkins,MN,55343-7624,United States,(952) 938-2415,NHQ,Micro,www.ltdbrewing.com,44.9246639,-93.4098818
900080775,LTS Brewing Company,2001 32nd Ave NW,Rochester,MN,55901-8321,United States,(507) 226-8280,HQ,Micro,www.ltsbrewing.com,44.0447270,-92.5105280
900101329,Lubec Brewing Co,41 Water St,Lubec,ME,04652-1145,United States,(207) 733-4555,HQ,Micro,,44.8597886,-66.9830744
900001370,Lucette Brewing Co,910 Hudson Rd,Menomonie,WI,54751-1748,United States,,NHQ,Micro,www.lucettebrewing.com,44.8758698,-91.9401625
000187290,Lucky Bucket Brewing Co,11941 Centennial Rd Ste 1,La Vista,NE,68128-5623,United States,(402) 763-8868,NHQ,Micro,www.luckybucketbrewing.com,41.1696948,-96.0996772
900101625,Lucky Devil Brewing,1134 Delaware St Apt E,Berkeley,CA,94702-1672,United States,(510) 969-2865,HQ,Contract,www.luckydevilbrewery.com,37.8718808,-122.2913631
900080780,Lucky Envelope Brewing,907 NW 50th St,Seattle,WA,98107-3635,United States,(206) 659-4075,HQ,Micro,www.luckyenvelopebrewing.com,47.6648778,-122.3691164
000167861,Lucky Labrador Beer Hall,1945 NW Quimby St,Portland,OR,97209-1712,United States,(503) 517-4352,BREW,Brewpub,www.luckylab.com,45.5337167,-122.6917036
000134281,Lucky Labrador Brewpub,915 SE Hawthorne Blvd,Portland,OR,97214-3545,United States,(503) 236-3555,HQ,Brewpub,www.luckylab.com,45.5124139,-122.6562754
900106260,Lucky Luke Brewing Company,610 W. Ave. O Suite 104,Palmdale,CA,93551-3610,United States,(661) 270-5588,HQ,Micro,www.luckylukebrewing.com,34.6159418,-118.1409440
000149512,"Lucky Monk Burger, Pizza & Beer Co",105 Hollywood Blvd,South Barrington,IL,60010-7121,United States,(847) 898-0500,HQ,Brewpub,www.theluckymonk.com,42.0709860,-88.1442990
900126775,Lucky Owl Brewing,8660 Tamarack Trail,Chagrin Falls,OH,44023-1876,United States,,NHQ,Micro,www.luckyowlbrewing.com,41.3668030,-81.3324420
900126781,Lucky Star Brewery,219 S. Second St,Miamisburg,OH,45342-2924,United States,,HQ,Brewpub,www.luckystarbrewery.com,39.6391200,-84.2881230
900014558,Lucky Town Brewing Co,1710 N Mill st,Jackson,MS,39202,United States,(601) 790-0142,HQ,Micro,www.luckytownbrewing.com,32.3196320,-90.1880480
900177424,Ludlam Island Brewery,"9 Stoney Court, Unit 3",Ocean View,NJ,08230-1041,United States,,NHQ,Micro,www.ludlamisland.com,39.1930676,-74.7443287
000143616,Lumber Barons Brewery,804 E Midland St,Bay City,MI,48706-4953,United States,(989) 891-0100,HQ,Brewpub,www.lumberbaronsbrewery.com,43.6016977,-83.8976910
900138065,"Lumberjack Brewing Company",21830 284th Ave SE,Maple Valley,WA,98038-7714,United States,(425) 432-0121,NHQ,Micro,www.lumberjackbrewing.com,47.4066878,-121.9617283
000202212,Lumberyard Brewing Co Taproom and Grille,5 S San Francisco St,Flagstaff,AZ,86001-5736,United States,(928) 779-2739,HQ,Micro,www.lumberyardbrewingcompany.com,35.1965612,-111.6489407
900061805,Luminous Brewhouse,201 Broadway St.,Sheridan,WY,82801-4641,United States,,HQ,Brewpub,www.luminousbrewhouse.com,44.7997919,-106.9529860
900162246,Lumpy Ridge Brewing Co,531 S. St. Vrain Ave,Estes Park,CO,80517-7416,United States,(812) 201-3836,NHQ,Micro,www.lumpyridgebrewing.com,40.3690055,-105.5046882
900083815,Lunacy Brewing Company,214 West Davis Rd,Magnolia,NJ,08049-1215,United States,,HQ,Micro,www.lunacybrewingcompany.com,39.8622686,-75.0383328
000134282,Lunar Brewing Co,54 E Saint Charles Rd,Villa Park,IL,60181-2434,United States,(630) 530-2077,HQ,Micro,www.mypsace.com/LunaRbrewingco,41.8899874,-87.9766096
900079197,Lunkenheimer Craft Brewing Co. LLC,PO Box 539,Weedsport,NY,13166-0539,United States,,HQ,Micro,www.lunkenheimercraftbrewing.com,43.0486770,-76.5627197
900144564,LuPine Brewing Co,248 N. River St.,Delano,MN,55328-8264,United States,(763) 333-1033,HQ,Micro,www.lupinebrewing.com,45.0427686,-93.7891851
900097235,Lupulin Brewing,"570 Humboldt Drive, Suite 107",Big Lake,MN,55309-4819,United States,,HQ,Micro,,45.3331421,-93.7335062
900093731,LynLake Brewery,2934 Lyndale Ave S,Minneapolis,MN,55408-2110,United States,,HQ,Micro,,44.9489152,-93.2885432
900070461,Lynnwood Brewing Concern, 4821 Grove Barton R,Raleigh,NC,27613,United States,,NHQ,Brewpub,,35.8704336,-78.7173650
900174828,Lynnwood Brewing Concern,1053 E. Whitaker Mill Rd.,Raleigh,NC,27604-1425,United States,(520) 777-9456,NBREW,Micro,,35.8087141,-78.6211297
900127745,Lyonsmith Brewing Company,138 Water St,Penn Yan,NY,14527,United States,(315) 536-5603,NHQ,Micro,www.lyonsmithbrewing.com,42.6590524,-77.0547238
900050333,M.I.A. Beer Co,10400 NW 33rd St Ste 150,Doral,FL,33172-5902,United States,(305) 567-5550,HQ,Brewpub,www.miabrewing.com,25.8035330,-80.3662130
900121230,M.Special Brewing Company,6860 Cortona Drive Suite #C,Goleta,CA,93117-5507,United States,,HQ,Micro,www.mspecialbrewco.com,34.4358294,-119.8276389
000134285,Mac and Jacks Brewery Inc,17825 NE 65th St Ste B110,Redmond,WA,98052-4995,United States,(425) 558-9697,HQ,Regional,www.macandjacks.com,47.6637249,-122.1025491
900048474,Machine House Brewery,5840 Airport Way S Ste 121,Seattle,WA,98108-2751,United States,(206) 402-6025,HQ,Micro,www.machinehousebrewery.com,47.5510401,-122.3180417
000134286,Mackinaw Brewing Co,161 E Front St,Traverse City,MI,49684-5779,United States,(231) 933-1100,NHQ,Brewpub,www.mackinawbrewing.com,44.7642992,-85.6212413
900042918,"MacLeod Ale Brewing Company, LLC",14741 Calvert St,Van Nuys,CA,91411-2706,United States,(818) 631-1963,HQ,Micro,www.macleodale.com,34.1816705,-118.4545288
900014675,Macon Beer Company,345 Oglethorpe St,Macon,GA,31201-3274,United States,(415) 295-2337,HQ,Micro,www.maconbeercompany.com,32.8283279,-83.6301186
000134287,Mad Anthony Brewing Co,2002 Broadway,Fort Wayne,IN,46802-3710,United States,(260) 426-2537,HQ,Micro,www.madbrew.com,41.0676360,-85.1527660
900061015,Mad Beach Brewing,12945 Village Blvd,Madeira Beach,FL,33708-2656,United States,(727) 362-0008,HQ,Micro,www.madbeachbrewing.com,27.7864753,-82.7836032
900110475,Mad Bomber Brewing Company,9265 N Government Way,Hayden,ID,83835-8278,United States,(208) 762-7343,NHQ,Micro,www.madbomberbrewing.com,47.7559929,-116.7872310
900140473,Mad Chef Craft Brewing,2023 Miller Rd.,East Petersburg,PA,17520,United States,(717) 283-6469,HQ,Brewpub,www.madchefcraftbrewing.com,40.0936446,-76.3485202
900135039,Mad Duck Craft Brewing Company,3085 East Campus Pointe,Fresno,CA,93710,United States,(559) 325-3825,HQ,Brewpub,www.madduckcraft.com,36.8118190,-119.7348570
000184317,Mad Fox Brewing Co,444 W Broad St Ste I,Falls Church,VA,22046-3362,United States,,HQ,Micro,,38.8866580,-77.1766162
900112314,Mad Fritz,393 La Fata,Saint Helena,CA,94574-1405,United States,(707) 968-5058,HQ,Micro,www.madfritz.com,38.4985372,-122.4562633
900022239,Mad Horse Brewpub,34 E Broad Way,Lovettsville,VA,20180-8617,United States,(570) 436-0669,NHQ,Brewpub,www.madhorsebrewpub.com,39.2716924,-77.6359186
900010090,Mad Jack Brewing Co / Van Dyck Restaurant & Lounge,237 Union St,Schenectady,NY,12305-1405,United States,(518) 348-7999,HQ,Brewpub,www.madjackbrewing.com,42.8165771,-73.9431310
900042652,Mad Malts Brewery & Tap Room,109 Maple Ave NW,Huntsville,AL,35801-4634,United States,(256) 489-5325,HQ,Micro,www.madmaltsbrewing.com,34.7463274,-86.5852392
900100231,Mad Mouse Brewery @ Moxee American Kitchen,724 W Maxwell St,Chicago,IL,60607-5017,United States,(312) 243-3660,NHQ,Brewpub,www.moxeerestaurant.com,41.8650362,-87.6460089
900040171,Mad Pecker Brewing,6025 Tezel Rd. #122,San Antonio,TX,78250-4180,United States,(210) 562-3059,NHQ,Micro,www.madpeckerbrewing.com,29.4895731,-98.6659998
900160637,Mad Princes Brewing,2537 Bogarts Tavern Rd.,Buckingham,PA,18912,United States,(267) 697-9235,HQ,Micro,,40.3243080,-75.0612592
000134291,Mad River Brewing Co,195 Taylor Way,Blue Lake,CA,95525,United States,(707) 668-4151,HQ,Micro,www.madriverbrewing.com,40.8787166,-123.9937900
900059104,Mad Science Brewing Company,708 E B St,Brunswick,MD,21716-1710,United States,(240) 409-8723,HQ,Contract,www.madsciencebrewing.com,39.2785646,-77.4642693
900090318,Madcap Brew Co.,,Stow,OH,44224,United States,,HQ,Micro,,41.1595005,-81.4403898
900097763,Madewest Brewing Company,1744 Donlon St,Ventura,CA,93003-5673,United States,,HQ,Micro,www.madewest.com,34.2559180,-119.2375880
000200369,Madhouse Brewing Co,501 Scott Ave,Des Moines,IA,50309-2241,United States,(916) 501-7014,HQ,Micro,www.madhousebeer.com,41.5810699,-93.6077010
